"s","p","o","lang"
"http://lariojaturismo.gnoss.com/items/Winery_1f32ffc3-9d9f-417c-90ae-a6393b6e257a_3d4e0800-b384-4d4e-b76d-f6a523369c11","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","en"
"http://lariojaturismo.gnoss.com/items/Winery_1f32ffc3-9d9f-417c-90ae-a6393b6e257a_3d4e0800-b384-4d4e-b76d-f6a523369c11","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","es"
"http://lariojaturismo.gnoss.com/items/Winery_1f32ffc3-9d9f-417c-90ae-a6393b6e257a_3d4e0800-b384-4d4e-b76d-f6a523369c11","http://www.eharmonise/2014-03-12#tastingCourses","Nach Vereinbarung. Nach Vereinbarung.","de"
"http://lariojaturismo.gnoss.com/items/Winery_1f32ffc3-9d9f-417c-90ae-a6393b6e257a_3d4e0800-b384-4d4e-b76d-f6a523369c11","http://www.eharmonise/2014-03-12#tastingCourses","Sur rendez-vous Sur rendez-vous","fr"
"http://lariojaturismo.gnoss.com/items/Winery_2044883c-8dd7-49df-acdf-d3ecd518f22f_32a3355e-a222-42be-902d-c4ba7b950304","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","en"
"http://lariojaturismo.gnoss.com/items/Winery_2044883c-8dd7-49df-acdf-d3ecd518f22f_32a3355e-a222-42be-902d-c4ba7b950304","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","es"
"http://lariojaturismo.gnoss.com/items/Winery_2044883c-8dd7-49df-acdf-d3ecd518f22f_32a3355e-a222-42be-902d-c4ba7b950304","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","pt"
"http://lariojaturismo.gnoss.com/items/Winery_2044883c-8dd7-49df-acdf-d3ecd518f22f_32a3355e-a222-42be-902d-c4ba7b950304","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","ca"
"http://lariojaturismo.gnoss.com/items/Winery_2044883c-8dd7-49df-acdf-d3ecd518f22f_32a3355e-a222-42be-902d-c4ba7b950304","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","eu"
"http://lariojaturismo.gnoss.com/items/Winery_2044883c-8dd7-49df-acdf-d3ecd518f22f_32a3355e-a222-42be-902d-c4ba7b950304","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","ga"
"http://lariojaturismo.gnoss.com/items/Winery_2044883c-8dd7-49df-acdf-d3ecd518f22f_32a3355e-a222-42be-902d-c4ba7b950304","http://www.eharmonise/2014-03-12#tastingCourses","Nach Vereinbarung. Nach Vereinbarung.","de"
"http://lariojaturismo.gnoss.com/items/Winery_2044883c-8dd7-49df-acdf-d3ecd518f22f_32a3355e-a222-42be-902d-c4ba7b950304","http://www.eharmonise/2014-03-12#tastingCourses","Sur rendez-vous Sur rendez-vous","fr"
"http://lariojaturismo.gnoss.com/items/Winery_213be081-e9c0-46fe-91cd-60f0920416ba_70e9dd04-e0a8-4b16-88b2-5c911915f20a","http://www.eharmonise/2014-03-12#tastingCourses","Ja. Ja.","de"
"http://lariojaturismo.gnoss.com/items/Winery_213be081-e9c0-46fe-91cd-60f0920416ba_70e9dd04-e0a8-4b16-88b2-5c911915f20a","http://www.eharmonise/2014-03-12#tastingCourses","Oui Oui","fr"
"http://lariojaturismo.gnoss.com/items/Winery_213be081-e9c0-46fe-91cd-60f0920416ba_70e9dd04-e0a8-4b16-88b2-5c911915f20a","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","en"
"http://lariojaturismo.gnoss.com/items/Winery_213be081-e9c0-46fe-91cd-60f0920416ba_70e9dd04-e0a8-4b16-88b2-5c911915f20a","http://www.eharmonise/2014-03-12#tastingCourses","Sí. Normal, iniciación, sensorial, gourmet. Con cita previa","es"
"http://lariojaturismo.gnoss.com/items/Winery_223267ad-8652-4bfd-b522-950441ac9b7f_a6e542c8-53fe-413d-b47e-ccfa8f5c35ee","http://www.eharmonise/2014-03-12#tastingCourses","Ja.Ja.","de"
"http://lariojaturismo.gnoss.com/items/Winery_223267ad-8652-4bfd-b522-950441ac9b7f_a6e542c8-53fe-413d-b47e-ccfa8f5c35ee","http://www.eharmonise/2014-03-12#tastingCourses","Oui. Oui.","fr"
"http://lariojaturismo.gnoss.com/items/Winery_223267ad-8652-4bfd-b522-950441ac9b7f_a6e542c8-53fe-413d-b47e-ccfa8f5c35ee","http://www.eharmonise/2014-03-12#tastingCourses","Sí.Sí.","en"
"http://lariojaturismo.gnoss.com/items/Winery_223267ad-8652-4bfd-b522-950441ac9b7f_a6e542c8-53fe-413d-b47e-ccfa8f5c35ee","http://www.eharmonise/2014-03-12#tastingCourses","Sí.Sí.","es"
"http://lariojaturismo.gnoss.com/items/Winery_22e16517-5d2f-471e-8c24-dc779200b55d_9cb00fb9-62d3-48ee-9083-de393494ca6a","http://www.eharmonise/2014-03-12#tastingCourses","Sí","es"
"http://lariojaturismo.gnoss.com/items/Winery_22e16517-5d2f-471e-8c24-dc779200b55d_9cb00fb9-62d3-48ee-9083-de393494ca6a","http://www.eharmonise/2014-03-12#tastingCourses","Ja. Ja.","de"
"http://lariojaturismo.gnoss.com/items/Winery_22e16517-5d2f-471e-8c24-dc779200b55d_9cb00fb9-62d3-48ee-9083-de393494ca6a","http://www.eharmonise/2014-03-12#tastingCourses","Oui Oui","fr"
"http://lariojaturismo.gnoss.com/items/Winery_22e16517-5d2f-471e-8c24-dc779200b55d_9cb00fb9-62d3-48ee-9083-de393494ca6a","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","en"
"http://lariojaturismo.gnoss.com/items/Winery_25190024-f2cf-4f32-95a4-7d7ed687947e_d9220a65-92d6-455c-935e-ef94565e1768","http://www.eharmonise/2014-03-12#tastingCourses","Ja, mit Terminvereinbarung.","de"
"http://lariojaturismo.gnoss.com/items/Winery_25190024-f2cf-4f32-95a4-7d7ed687947e_d9220a65-92d6-455c-935e-ef94565e1768","http://www.eharmonise/2014-03-12#tastingCourses","Oui, sur rendez-vous.","fr"
"http://lariojaturismo.gnoss.com/items/Winery_25190024-f2cf-4f32-95a4-7d7ed687947e_d9220a65-92d6-455c-935e-ef94565e1768","http://www.eharmonise/2014-03-12#tastingCourses","Sí, con cita previa.","es"
"http://lariojaturismo.gnoss.com/items/Winery_25190024-f2cf-4f32-95a4-7d7ed687947e_d9220a65-92d6-455c-935e-ef94565e1768","http://www.eharmonise/2014-03-12#tastingCourses","Yes, by appointment.","en"
"http://lariojaturismo.gnoss.com/items/Winery_2e834f56-61ee-4952-b515-cf70ce79c12f_bcd920b5-298f-4df5-a10e-53fd4cf92fd6","http://www.eharmonise/2014-03-12#tastingCourses","Ja. Ja.","de"
"http://lariojaturismo.gnoss.com/items/Winery_2e834f56-61ee-4952-b515-cf70ce79c12f_bcd920b5-298f-4df5-a10e-53fd4cf92fd6","http://www.eharmonise/2014-03-12#tastingCourses","Oui Oui","fr"
"http://lariojaturismo.gnoss.com/items/Winery_2e834f56-61ee-4952-b515-cf70ce79c12f_bcd920b5-298f-4df5-a10e-53fd4cf92fd6","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","en"
"http://lariojaturismo.gnoss.com/items/Winery_2e834f56-61ee-4952-b515-cf70ce79c12f_bcd920b5-298f-4df5-a10e-53fd4cf92fd6","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","es"
"http://lariojaturismo.gnoss.com/items/Winery_31a42f25-78ff-4d96-b52b-838a4eca23a2_ac6d6853-889c-4721-bec1-53ab0c8fbd22","http://www.eharmonise/2014-03-12#tastingCourses","Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.","es"
"http://lariojaturismo.gnoss.com/items/Winery_31a42f25-78ff-4d96-b52b-838a4eca23a2_ac6d6853-889c-4721-bec1-53ab0c8fbd22","http://www.eharmonise/2014-03-12#tastingCourses","Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.","en"
"http://lariojaturismo.gnoss.com/items/Winery_31a42f25-78ff-4d96-b52b-838a4eca23a2_ac6d6853-889c-4721-bec1-53ab0c8fbd22","http://www.eharmonise/2014-03-12#tastingCourses","Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.","pt"
"http://lariojaturismo.gnoss.com/items/Winery_31a42f25-78ff-4d96-b52b-838a4eca23a2_ac6d6853-889c-4721-bec1-53ab0c8fbd22","http://www.eharmonise/2014-03-12#tastingCourses","Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.","ca"
"http://lariojaturismo.gnoss.com/items/Winery_31a42f25-78ff-4d96-b52b-838a4eca23a2_ac6d6853-889c-4721-bec1-53ab0c8fbd22","http://www.eharmonise/2014-03-12#tastingCourses","Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.","eu"
"http://lariojaturismo.gnoss.com/items/Winery_31a42f25-78ff-4d96-b52b-838a4eca23a2_ac6d6853-889c-4721-bec1-53ab0c8fbd22","http://www.eharmonise/2014-03-12#tastingCourses","Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.Aula de Catas Don Jacobo, concertar cita. Se les facilitará todo el material para la cata, y se les hará entrega de un diploma y un obsequio al finalizar la misma.","ga"
"http://lariojaturismo.gnoss.com/items/Winery_31a42f25-78ff-4d96-b52b-838a4eca23a2_ac6d6853-889c-4721-bec1-53ab0c8fbd22","http://www.eharmonise/2014-03-12#tastingCourses","Verkostungsraum Don Jacobo, Terminvereinbarung. Sie erhalten alle erforderlichen Materialien für die Verkostung sowie am Ende der Weinprobe ein Diplom und ein Präsent.Verkostungsraum Don Jacobo, Terminvereinbarung. Sie erhalten alle erforderlichen Materialien für die Verkostung sowie am Ende der Weinprobe ein Diplom und ein Präsent.","de"
"http://lariojaturismo.gnoss.com/items/Winery_31a42f25-78ff-4d96-b52b-838a4eca23a2_ac6d6853-889c-4721-bec1-53ab0c8fbd22","http://www.eharmonise/2014-03-12#tastingCourses","Salle de Dégustations Don Jacobo, sur rendez-vous. Tout le matériel nécessaire à la dégustation est fourni, un diplôme et un cadeau seront remis aux participations à la fin de celle-ci.Salle de Dégustations Don Jacobo, sur rendez-vous. Tout le matériel nécessaire à la dégustation est fourni, un diplôme et un cadeau seront remis aux participations à la fin de celle-ci.","fr"
"http://lariojaturismo.gnoss.com/items/Winery_358fe4eb-c675-473f-b440-911e8a7966cd_ba046699-15ed-43de-a6e5-3d9802d3f948","http://www.eharmonise/2014-03-12#tastingCourses","By appointment. €3","en"
"http://lariojaturismo.gnoss.com/items/Winery_358fe4eb-c675-473f-b440-911e8a7966cd_ba046699-15ed-43de-a6e5-3d9802d3f948","http://www.eharmonise/2014-03-12#tastingCourses","Con reserva previa. 3 €","pt"
"http://lariojaturismo.gnoss.com/items/Winery_358fe4eb-c675-473f-b440-911e8a7966cd_ba046699-15ed-43de-a6e5-3d9802d3f948","http://www.eharmonise/2014-03-12#tastingCourses","Con reserva previa. 3 €","ca"
"http://lariojaturismo.gnoss.com/items/Winery_358fe4eb-c675-473f-b440-911e8a7966cd_ba046699-15ed-43de-a6e5-3d9802d3f948","http://www.eharmonise/2014-03-12#tastingCourses","Con reserva previa. 3 €","eu"
"http://lariojaturismo.gnoss.com/items/Winery_358fe4eb-c675-473f-b440-911e8a7966cd_ba046699-15ed-43de-a6e5-3d9802d3f948","http://www.eharmonise/2014-03-12#tastingCourses","Con reserva previa. 3 €","ga"
"http://lariojaturismo.gnoss.com/items/Winery_358fe4eb-c675-473f-b440-911e8a7966cd_ba046699-15ed-43de-a6e5-3d9802d3f948","http://www.eharmonise/2014-03-12#tastingCourses","In der Weinkellerei nachfragen.","de"
"http://lariojaturismo.gnoss.com/items/Winery_358fe4eb-c675-473f-b440-911e8a7966cd_ba046699-15ed-43de-a6e5-3d9802d3f948","http://www.eharmonise/2014-03-12#tastingCourses","Preguntar en bodega","es"
"http://lariojaturismo.gnoss.com/items/Winery_358fe4eb-c675-473f-b440-911e8a7966cd_ba046699-15ed-43de-a6e5-3d9802d3f948","http://www.eharmonise/2014-03-12#tastingCourses","Se renseigner sur place","fr"
"http://lariojaturismo.gnoss.com/items/Winery_362d9247-861d-4371-ad52-ca96b3dd6e7c_b0df784f-1b72-4dd6-9abd-64a5ad3eabb2","http://www.eharmonise/2014-03-12#tastingCourses","Concertar","en"
"http://lariojaturismo.gnoss.com/items/Winery_362d9247-861d-4371-ad52-ca96b3dd6e7c_b0df784f-1b72-4dd6-9abd-64a5ad3eabb2","http://www.eharmonise/2014-03-12#tastingCourses","Concertar","es"
"http://lariojaturismo.gnoss.com/items/Winery_362d9247-861d-4371-ad52-ca96b3dd6e7c_b0df784f-1b72-4dd6-9abd-64a5ad3eabb2","http://www.eharmonise/2014-03-12#tastingCourses","Concertar","pt"
"http://lariojaturismo.gnoss.com/items/Winery_362d9247-861d-4371-ad52-ca96b3dd6e7c_b0df784f-1b72-4dd6-9abd-64a5ad3eabb2","http://www.eharmonise/2014-03-12#tastingCourses","Concertar","ca"
"http://lariojaturismo.gnoss.com/items/Winery_362d9247-861d-4371-ad52-ca96b3dd6e7c_b0df784f-1b72-4dd6-9abd-64a5ad3eabb2","http://www.eharmonise/2014-03-12#tastingCourses","Concertar","eu"
"http://lariojaturismo.gnoss.com/items/Winery_362d9247-861d-4371-ad52-ca96b3dd6e7c_b0df784f-1b72-4dd6-9abd-64a5ad3eabb2","http://www.eharmonise/2014-03-12#tastingCourses","Concertar","ga"
"http://lariojaturismo.gnoss.com/items/Winery_362d9247-861d-4371-ad52-ca96b3dd6e7c_b0df784f-1b72-4dd6-9abd-64a5ad3eabb2","http://www.eharmonise/2014-03-12#tastingCourses","Nach Vereinbarung.","de"
"http://lariojaturismo.gnoss.com/items/Winery_362d9247-861d-4371-ad52-ca96b3dd6e7c_b0df784f-1b72-4dd6-9abd-64a5ad3eabb2","http://www.eharmonise/2014-03-12#tastingCourses","Sur rendez-vous","fr"
"http://lariojaturismo.gnoss.com/items/Winery_3d3c1b08-f98e-476f-ae68-02c4d2f60a32_41277005-7645-429d-9853-0a8d0fa1db41","http://www.eharmonise/2014-03-12#tastingCourses","Included in the visit.","en"
"http://lariojaturismo.gnoss.com/items/Winery_3d3c1b08-f98e-476f-ae68-02c4d2f60a32_41277005-7645-429d-9853-0a8d0fa1db41","http://www.eharmonise/2014-03-12#tastingCourses","Ja, mit Terminvereinbarung.","de"
"http://lariojaturismo.gnoss.com/items/Winery_3d3c1b08-f98e-476f-ae68-02c4d2f60a32_41277005-7645-429d-9853-0a8d0fa1db41","http://www.eharmonise/2014-03-12#tastingCourses","Oui, sur rendez-vous.","fr"
"http://lariojaturismo.gnoss.com/items/Winery_3d3c1b08-f98e-476f-ae68-02c4d2f60a32_41277005-7645-429d-9853-0a8d0fa1db41","http://www.eharmonise/2014-03-12#tastingCourses","Sí, con cita previa","es"
"http://lariojaturismo.gnoss.com/items/Winery_43a469ba-6843-42fd-8bcf-aaf9474301ea_ce010ccb-bf47-47d6-af69-c4ba70fa5097","http://www.eharmonise/2014-03-12#tastingCourses","Ja. Ja.","de"
"http://lariojaturismo.gnoss.com/items/Winery_43a469ba-6843-42fd-8bcf-aaf9474301ea_ce010ccb-bf47-47d6-af69-c4ba70fa5097","http://www.eharmonise/2014-03-12#tastingCourses","Oui Oui","fr"
"http://lariojaturismo.gnoss.com/items/Winery_43a469ba-6843-42fd-8bcf-aaf9474301ea_ce010ccb-bf47-47d6-af69-c4ba70fa5097","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","en"
"http://lariojaturismo.gnoss.com/items/Winery_43a469ba-6843-42fd-8bcf-aaf9474301ea_ce010ccb-bf47-47d6-af69-c4ba70fa5097","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","es"
"http://lariojaturismo.gnoss.com/items/Winery_45535590-85a5-42a8-983f-4cd34d56e939_1a173ff4-86de-4912-bfc3-57892cb5d4ae","http://www.eharmonise/2014-03-12#tastingCourses","Concertar. Máximo 10 personas.","en"
"http://lariojaturismo.gnoss.com/items/Winery_45535590-85a5-42a8-983f-4cd34d56e939_1a173ff4-86de-4912-bfc3-57892cb5d4ae","http://www.eharmonise/2014-03-12#tastingCourses","Concertar. Máximo 10 personas.","fr"
"http://lariojaturismo.gnoss.com/items/Winery_45535590-85a5-42a8-983f-4cd34d56e939_1a173ff4-86de-4912-bfc3-57892cb5d4ae","http://www.eharmonise/2014-03-12#tastingCourses","Concertar. Máximo 10 personas.","de"
"http://lariojaturismo.gnoss.com/items/Winery_45535590-85a5-42a8-983f-4cd34d56e939_1a173ff4-86de-4912-bfc3-57892cb5d4ae","http://www.eharmonise/2014-03-12#tastingCourses","Curso de iniación a la cata con cita previa. 20 €","es"
"http://lariojaturismo.gnoss.com/items/Winery_467f7e84-fdda-4329-a005-35e9b041283e_5eeaf425-1126-4ca0-a5e7-d5b661477d58","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","en"
"http://lariojaturismo.gnoss.com/items/Winery_467f7e84-fdda-4329-a005-35e9b041283e_5eeaf425-1126-4ca0-a5e7-d5b661477d58","http://www.eharmonise/2014-03-12#tastingCourses","ConcertarConcertar","es"
"http://lariojaturismo.gnoss.com/items/Winery_467f7e84-fdda-4329-a005-35e9b041283e_5eeaf425-1126-4ca0-a5e7-d5b661477d58","http://www.eharmonise/2014-03-12#tastingCourses","Nach Vereinbarung. Nach Vereinbarung.","de"
"http://lariojaturismo.gnoss.com/items/Winery_467f7e84-fdda-4329-a005-35e9b041283e_5eeaf425-1126-4ca0-a5e7-d5b661477d58","http://www.eharmonise/2014-03-12#tastingCourses","Sur rendez-vous Sur rendez-vous","fr"
"http://lariojaturismo.gnoss.com/items/Winery_473b176a-82c4-45a1-aa93-700e0cf41ecb_d7784557-1aff-4336-b193-d26e14d1fcd4","http://www.eharmonise/2014-03-12#tastingCourses","Sí. Con cita previa.","en"
"http://lariojaturismo.gnoss.com/items/Winery_473b176a-82c4-45a1-aa93-700e0cf41ecb_d7784557-1aff-4336-b193-d26e14d1fcd4","http://www.eharmonise/2014-03-12#tastingCourses","Sí. Con cita previa.","es"
"http://lariojaturismo.gnoss.com/items/Winery_473b176a-82c4-45a1-aa93-700e0cf41ecb_d7784557-1aff-4336-b193-d26e14d1fcd4","http://www.eharmonise/2014-03-12#tastingCourses","Sí. Con cita previa.","fr"
"http://lariojaturismo.gnoss.com/items/Winery_473b176a-82c4-45a1-aa93-700e0cf41ecb_d7784557-1aff-4336-b193-d26e14d1fcd4","http://www.eharmonise/2014-03-12#tastingCourses","Sí. Con cita previa.","de"
"http://lariojaturismo.gnoss.com/items/Winery_4ba4cce6-7c3e-464e-b517-71666dd79fe0_710df8b4-2ca0-44a3-934a-6c248f4216e2","http://www.eharmonise/2014-03-12#tastingCourses","Ja, mit Terminvereinbarung.","de"
"http://lariojaturismo.gnoss.com/items/Winery_4ba4cce6-7c3e-464e-b517-71666dd79fe0_710df8b4-2ca0-44a3-934a-6c248f4216e2","http://www.eharmonise/2014-03-12#tastingCourses","Oui, sur rendez-vous.","fr"
"http://lariojaturismo.gnoss.com/items/Winery_4ba4cce6-7c3e-464e-b517-71666dd79fe0_710df8b4-2ca0-44a3-934a-6c248f4216e2","http://www.eharmonise/2014-03-12#tastingCourses","Sí, con cita previa","es"
"http://lariojaturismo.gnoss.com/items/Winery_4ba4cce6-7c3e-464e-b517-71666dd79fe0_710df8b4-2ca0-44a3-934a-6c248f4216e2","http://www.eharmonise/2014-03-12#tastingCourses","Yes, by appointment.","en"
"http://lariojaturismo.gnoss.com/items/Winery_4c48133e-5fc5-4c2d-a44f-296a6b9d49a1_1da885de-3db9-4468-bc71-29a8d2825ed0","http://www.eharmonise/2014-03-12#tastingCourses","Ja, mit Voranmeldung","de"
"http://lariojaturismo.gnoss.com/items/Winery_4c48133e-5fc5-4c2d-a44f-296a6b9d49a1_1da885de-3db9-4468-bc71-29a8d2825ed0","http://www.eharmonise/2014-03-12#tastingCourses","Oui, sur réservation.","fr"
"http://lariojaturismo.gnoss.com/items/Winery_4c48133e-5fc5-4c2d-a44f-296a6b9d49a1_1da885de-3db9-4468-bc71-29a8d2825ed0","http://www.eharmonise/2014-03-12#tastingCourses","Sí, previa reserva","es"
"http://lariojaturismo.gnoss.com/items/Winery_4c48133e-5fc5-4c2d-a44f-296a6b9d49a1_1da885de-3db9-4468-bc71-29a8d2825ed0","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","pt"
"http://lariojaturismo.gnoss.com/items/Winery_4c48133e-5fc5-4c2d-a44f-296a6b9d49a1_1da885de-3db9-4468-bc71-29a8d2825ed0","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","ca"
"http://lariojaturismo.gnoss.com/items/Winery_4c48133e-5fc5-4c2d-a44f-296a6b9d49a1_1da885de-3db9-4468-bc71-29a8d2825ed0","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","eu"
"http://lariojaturismo.gnoss.com/items/Winery_4c48133e-5fc5-4c2d-a44f-296a6b9d49a1_1da885de-3db9-4468-bc71-29a8d2825ed0","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","ga"
"http://lariojaturismo.gnoss.com/items/Winery_4c48133e-5fc5-4c2d-a44f-296a6b9d49a1_1da885de-3db9-4468-bc71-29a8d2825ed0","http://www.eharmonise/2014-03-12#tastingCourses","Yes, by reservation","en"
"http://lariojaturismo.gnoss.com/items/Winery_51cb0ff6-7697-4270-b271-47b190480910_584d9406-37d9-4149-ba6b-ac50c66e34f0","http://www.eharmonise/2014-03-12#tastingCourses","Comprise dans la visite Comprise dans la visite","fr"
"http://lariojaturismo.gnoss.com/items/Winery_51cb0ff6-7697-4270-b271-47b190480910_584d9406-37d9-4149-ba6b-ac50c66e34f0","http://www.eharmonise/2014-03-12#tastingCourses","Im Besuch inbegriffen. Im Besuch inbegriffen.","de"
"http://lariojaturismo.gnoss.com/items/Winery_51cb0ff6-7697-4270-b271-47b190480910_584d9406-37d9-4149-ba6b-ac50c66e34f0","http://www.eharmonise/2014-03-12#tastingCourses","Incluida en la visitaIncluida en la visita","en"
"http://lariojaturismo.gnoss.com/items/Winery_51cb0ff6-7697-4270-b271-47b190480910_584d9406-37d9-4149-ba6b-ac50c66e34f0","http://www.eharmonise/2014-03-12#tastingCourses","Incluida en la visitaIncluida en la visita","es"
"http://lariojaturismo.gnoss.com/items/Winery_52462cc9-d7e8-43da-9a87-3a33ec658980_16218262-eed8-4d81-8922-a05de9956e1e","http://www.eharmonise/2014-03-12#tastingCourses","Sí","en"
"http://lariojaturismo.gnoss.com/items/Winery_52462cc9-d7e8-43da-9a87-3a33ec658980_16218262-eed8-4d81-8922-a05de9956e1e","http://www.eharmonise/2014-03-12#tastingCourses","Sí","es"
"http://lariojaturismo.gnoss.com/items/Winery_52462cc9-d7e8-43da-9a87-3a33ec658980_16218262-eed8-4d81-8922-a05de9956e1e","http://www.eharmonise/2014-03-12#tastingCourses","Sí","fr"
"http://lariojaturismo.gnoss.com/items/Winery_52462cc9-d7e8-43da-9a87-3a33ec658980_16218262-eed8-4d81-8922-a05de9956e1e","http://www.eharmonise/2014-03-12#tastingCourses","Sí","de"
"http://lariojaturismo.gnoss.com/items/Winery_53487aaa-9f7f-4f2e-81d9-2ae7f5814fed_fac2a649-d15e-43dc-b1ff-502d8fa67923","http://www.eharmonise/2014-03-12#tastingCourses","Ja. Ja.","de"
"http://lariojaturismo.gnoss.com/items/Winery_53487aaa-9f7f-4f2e-81d9-2ae7f5814fed_fac2a649-d15e-43dc-b1ff-502d8fa67923","http://www.eharmonise/2014-03-12#tastingCourses","Oui Oui","fr"
"http://lariojaturismo.gnoss.com/items/Winery_53487aaa-9f7f-4f2e-81d9-2ae7f5814fed_fac2a649-d15e-43dc-b1ff-502d8fa67923","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","en"
"http://lariojaturismo.gnoss.com/items/Winery_53487aaa-9f7f-4f2e-81d9-2ae7f5814fed_fac2a649-d15e-43dc-b1ff-502d8fa67923","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","es"
"http://lariojaturismo.gnoss.com/items/Winery_53487aaa-9f7f-4f2e-81d9-2ae7f5814fed_fac2a649-d15e-43dc-b1ff-502d8fa67923","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","pt"
"http://lariojaturismo.gnoss.com/items/Winery_53487aaa-9f7f-4f2e-81d9-2ae7f5814fed_fac2a649-d15e-43dc-b1ff-502d8fa67923","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","ca"
"http://lariojaturismo.gnoss.com/items/Winery_53487aaa-9f7f-4f2e-81d9-2ae7f5814fed_fac2a649-d15e-43dc-b1ff-502d8fa67923","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","eu"
"http://lariojaturismo.gnoss.com/items/Winery_53487aaa-9f7f-4f2e-81d9-2ae7f5814fed_fac2a649-d15e-43dc-b1ff-502d8fa67923","http://www.eharmonise/2014-03-12#tastingCourses","SíSí","ga"
"http://lariojaturismo.gnoss.com/items/Winery_5752f406-57bc-43d5-8368-45286fb33b5f_54bb8c38-61c0-476e-a468-33a70edee83b","http://www.eharmonise/2014-03-12#tastingCourses","Sí","en"
"http://lariojaturismo.gnoss.com/items/Winery_5752f406-57bc-43d5-8368-45286fb33b5f_54bb8c38-61c0-476e-a468-33a70edee83b","http://www.eharmonise/2014-03-12#tastingCourses","Sí","fr"
"http://lariojaturismo.gnoss.com/items/Winery_5752f406-57bc-43d5-8368-45286fb33b5f_54bb8c38-61c0-476e-a468-33a70edee83b","http://www.eharmonise/2014-03-12#tastingCourses","Sí","de"
"http://lariojaturismo.gnoss.com/items/Winery_583dcbf1-cf4c-45b2-8c05-edb9d94fe8a6_82cec52e-e725-493f-a9ad-d99720609691","http://www.eharmonise/2014-03-12#tastingCourses","Ja. Spezieller Raum","de"
"http://lariojaturismo.gnoss.com/items/Winery_583dcbf1-cf4c-45b2-8c05-edb9d94fe8a6_82cec52e-e725-493f-a9ad-d99720609691","http://www.eharmonise/2014-03-12#tastingCourses","Oui. Salle dédiée","fr"
"http://lariojaturismo.gnoss.com/items/Winery_583dcbf1-cf4c-45b2-8c05-edb9d94fe8a6_82cec52e-e725-493f-a9ad-d99720609691","http://www.eharmonise/2014-03-12#tastingCourses","Sí, sala específica","en"
"http://lariojaturismo.gnoss.com/items/Winery_583dcbf1-cf4c-45b2-8c05-edb9d94fe8a6_82cec52e-e725-493f-a9ad-d99720609691","http://www.eharmonise/2014-03-12#tastingCourses","Sí, sala específica","es"
"http://lariojaturismo.gnoss.com/items/Winery_583dcbf1-cf4c-45b2-8c05-edb9d94fe8a6_82cec52e-e725-493f-a9ad-d99720609691","http://www.eharmonise/2014-03-12#tastingCourses","Sí. Sala específicaSí. Sala específica","pt"
