"s","p","o","lang"
"http://lariojaturismo.gnoss.com/items/Transport_3bec5a17-23f4-474d-a408-15b0bc81f73a_ed5cf0e7-fe70-4d6e-a621-0d1eb91349da","http://protege.stanford.edu/rdf/HTOv4002#comment","Vitoria, Bilbao<br />",""
"http://lariojaturismo.gnoss.com/items/Transport_3bec5a17-23f4-474d-a408-15b0bc81f73a_ed5cf0e7-fe70-4d6e-a621-0d1eb91349da","http://protege.stanford.edu/rdf/HTOv4002#comment","Vitoria, Bilbao<br />","en"
"http://lariojaturismo.gnoss.com/items/Transport_3bec5a17-23f4-474d-a408-15b0bc81f73a_ed5cf0e7-fe70-4d6e-a621-0d1eb91349da","http://protege.stanford.edu/rdf/HTOv4002#comment","Vitoria, Bilbao<br />","es"
"http://lariojaturismo.gnoss.com/items/Transport_3bec5a17-23f4-474d-a408-15b0bc81f73a_ed5cf0e7-fe70-4d6e-a621-0d1eb91349da","http://protege.stanford.edu/rdf/HTOv4002#comment","Vitoria, Bilbao<br />","fr"
"http://lariojaturismo.gnoss.com/items/Transport_3bec5a17-23f4-474d-a408-15b0bc81f73a_ed5cf0e7-fe70-4d6e-a621-0d1eb91349da","http://protege.stanford.edu/rdf/HTOv4002#comment","Vitoria, Bilbao<br />","de"
"http://lariojaturismo.gnoss.com/items/Transport_6d302322-41f7-49f1-a63f-c417ec628534_8f990a14-4566-466a-b938-e75eb1543156","http://protege.stanford.edu/rdf/HTOv4002#comment","<p>.</p>","es"
"http://lariojaturismo.gnoss.com/items/Transport_6d302322-41f7-49f1-a63f-c417ec628534_8f990a14-4566-466a-b938-e75eb1543156","http://protege.stanford.edu/rdf/HTOv4002#comment","<p>.</p>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_6d302322-41f7-49f1-a63f-c417ec628534_8f990a14-4566-466a-b938-e75eb1543156","http://protege.stanford.edu/rdf/HTOv4002#comment","<p>.</p>","en"
"http://lariojaturismo.gnoss.com/items/Transport_6d302322-41f7-49f1-a63f-c417ec628534_8f990a14-4566-466a-b938-e75eb1543156","http://protege.stanford.edu/rdf/HTOv4002#comment","<p>.</p>","de"
"http://lariojaturismo.gnoss.com/items/Transport_c0cdcacb-495c-4704-af23-4bbe2d63d474_adba54e3-e8c4-41a1-94bc-0904cf66087c","http://protege.stanford.edu/rdf/HTOv4002#comment","<p>.</p>","es"
"http://lariojaturismo.gnoss.com/items/Transport_c0cdcacb-495c-4704-af23-4bbe2d63d474_adba54e3-e8c4-41a1-94bc-0904cf66087c","http://protege.stanford.edu/rdf/HTOv4002#comment","<p>.</p>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_c0cdcacb-495c-4704-af23-4bbe2d63d474_adba54e3-e8c4-41a1-94bc-0904cf66087c","http://protege.stanford.edu/rdf/HTOv4002#comment","<div />","en"
"http://lariojaturismo.gnoss.com/items/Transport_c0cdcacb-495c-4704-af23-4bbe2d63d474_adba54e3-e8c4-41a1-94bc-0904cf66087c","http://protege.stanford.edu/rdf/HTOv4002#comment","<p>.</p>","de"
"http://lariojaturismo.gnoss.com/items/Transport_09e9b8a0-8b82-4b20-8f22-966bb2821db3_32affe91-f103-4b51-91fc-b9d395149ad2","http://protege.stanford.edu/rdf/HTOv4002#email","alsa@alsa.es",""
"http://lariojaturismo.gnoss.com/items/Transport_0b09ed0d-e6be-49e4-ac3d-7bf3305cf414_427a5010-f0f0-46e2-81bb-9ce457ad71e4","http://protege.stanford.edu/rdf/HTOv4002#email","hola@abalonstaxi.com",""
"http://lariojaturismo.gnoss.com/items/Transport_0b5ce393-53ac-43b0-b545-c7d43f182546_c28045ac-8d05-419b-ae07-dce25bc43731","http://protege.stanford.edu/rdf/HTOv4002#email","jovicar@jovicarrioja.es",""
"http://lariojaturismo.gnoss.com/items/Transport_1ad23796-f9fd-4069-b3a7-31f68243a212_5d8c51ab-e225-4c1a-a725-eec3da7abe4a","http://protege.stanford.edu/rdf/HTOv4002#email","vto60@hotmail.com ",""
"http://lariojaturismo.gnoss.com/items/Transport_25c4f301-686e-4eec-8510-d2018e666efd_e900ee40-c8fe-4a5b-aac7-b623b4763055","http://protege.stanford.edu/rdf/HTOv4002#email","jovicar@jovicarrioja.es",""
"http://lariojaturismo.gnoss.com/items/Transport_4419af8f-1ba3-49e2-9bbe-4f8fc124de98_b76ec465-d238-410e-b310-b1654ee80435","http://protege.stanford.edu/rdf/HTOv4002#email","info@riojacar.com",""
"http://lariojaturismo.gnoss.com/items/Transport_6d302322-41f7-49f1-a63f-c417ec628534_8f990a14-4566-466a-b938-e75eb1543156","http://protege.stanford.edu/rdf/HTOv4002#email","reservations@beneluxcar.com",""
"http://lariojaturismo.gnoss.com/items/Transport_baab7e19-6190-49a7-9c2b-dca276f92291_7a8ab0e1-0311-4a94-9163-4c550e980eca","http://protege.stanford.edu/rdf/HTOv4002#email","cealsa@terra.es ",""
"http://lariojaturismo.gnoss.com/items/Transport_c0cdcacb-495c-4704-af23-4bbe2d63d474_adba54e3-e8c4-41a1-94bc-0904cf66087c","http://protege.stanford.edu/rdf/HTOv4002#email","atencionviajero@renfe.es",""
"http://lariojaturismo.gnoss.com/items/Transport_cd48f8df-8625-413f-8891-05a8d2ad9cac_52a245e3-50aa-4868-8900-23e7cf04740c","http://protege.stanford.edu/rdf/HTOv4002#email","lariojaenruta@lariojaenruta.com",""
"http://lariojaturismo.gnoss.com/items/Transport_d4ec1d55-3eec-4545-b2cb-d5968956e146_033a2ffc-796e-46e3-8e24-167760d574c3","http://protege.stanford.edu/rdf/HTOv4002#email","info@tramos.es",""
"http://lariojaturismo.gnoss.com/items/Transport_f89e79d4-8996-4209-a6c2-92aea84e97f9_f8478b26-1500-4b4a-ac70-b4ec429404f5","http://protege.stanford.edu/rdf/HTOv4002#email","administración@autobusesjimenez.com",""
"http://lariojaturismo.gnoss.com/items/Transport_fbc16eb1-e110-44c3-aa61-6dc416be6847_9f94ed88-37f7-4e1a-af44-cb6485a71570","http://protege.stanford.edu/rdf/HTOv4002#email","contacto@masquetravel.com",""
"http://lariojaturismo.gnoss.com/items/Transport_02dac04e-15ac-4fe6-9d70-fa0670006dca_1aa7e3f2-300e-4532-8220-0c9bc4783769","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Desde HAPPYCAR queremos ofrecerle las mejores ofertas al mejor precio. Para ello trabajamos cada d&iacute;a en ampliar nuestra oferta de veh&iacute;culos de alquiler disponibles. Contamos tanto con operadores internacionales de renombre como con empresas locales que proporcionan el alquiler de veh&iacute;culos. Reserve su coche de alquiler con HAPPYCAR y disfrute de las<strong>mejores ofertas</strong> disponibles desde 4 &euro;/d&iacute;a y con descuentos de &iexcl;hasta el<strong> 60%</strong>!</p>","en"
"http://lariojaturismo.gnoss.com/items/Transport_02dac04e-15ac-4fe6-9d70-fa0670006dca_1aa7e3f2-300e-4532-8220-0c9bc4783769","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Desde HAPPYCAR queremos ofrecerle las mejores ofertas al mejor precio. Para ello trabajamos cada d&iacute;a en ampliar nuestra oferta de veh&iacute;culos de alquiler disponibles. Contamos tanto con operadores internacionales de renombre como con empresas locales que proporcionan el alquiler de veh&iacute;culos. Reserve su coche de alquiler con HAPPYCAR y disfrute de las<strong>mejores ofertas</strong> disponibles desde 4 &euro;/d&iacute;a y con descuentos de &iexcl;hasta el<strong> 60%</strong>!</p>","es"
"http://lariojaturismo.gnoss.com/items/Transport_02dac04e-15ac-4fe6-9d70-fa0670006dca_1aa7e3f2-300e-4532-8220-0c9bc4783769","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Desde HAPPYCAR queremos ofrecerle las mejores ofertas al mejor precio. Para ello trabajamos cada d&iacute;a en ampliar nuestra oferta de veh&iacute;culos de alquiler disponibles. Contamos tanto con operadores internacionales de renombre como con empresas locales que proporcionan el alquiler de veh&iacute;culos. Reserve su coche de alquiler con HAPPYCAR y disfrute de las<strong>mejores ofertas</strong> disponibles desde 4 &euro;/d&iacute;a y con descuentos de &iexcl;hasta el<strong> 60%</strong>!</p>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_02dac04e-15ac-4fe6-9d70-fa0670006dca_1aa7e3f2-300e-4532-8220-0c9bc4783769","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Desde HAPPYCAR queremos ofrecerle las mejores ofertas al mejor precio. Para ello trabajamos cada d&iacute;a en ampliar nuestra oferta de veh&iacute;culos de alquiler disponibles. Contamos tanto con operadores internacionales de renombre como con empresas locales que proporcionan el alquiler de veh&iacute;culos. Reserve su coche de alquiler con HAPPYCAR y disfrute de las<strong>mejores ofertas</strong> disponibles desde 4 &euro;/d&iacute;a y con descuentos de &iexcl;hasta el<strong> 60%</strong>!</p>","de"
"http://lariojaturismo.gnoss.com/items/Transport_06495c03-3b73-4c47-8027-732030494ad2_9eccbab9-49a1-486b-8e5c-db77ffa0fd06","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Alquiler de microbuses y autocares</p>","es"
"http://lariojaturismo.gnoss.com/items/Transport_06495c03-3b73-4c47-8027-732030494ad2_9eccbab9-49a1-486b-8e5c-db77ffa0fd06","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Location de minibus et d'autocars</p>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_06495c03-3b73-4c47-8027-732030494ad2_9eccbab9-49a1-486b-8e5c-db77ffa0fd06","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Vermietung von Kleinbussen und Reisebussen</p>","de"
"http://lariojaturismo.gnoss.com/items/Transport_06495c03-3b73-4c47-8027-732030494ad2_9eccbab9-49a1-486b-8e5c-db77ffa0fd06","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Minibus and coach hire.","en"
"http://lariojaturismo.gnoss.com/items/Transport_09e9b8a0-8b82-4b20-8f22-966bb2821db3_32affe91-f103-4b51-91fc-b9d395149ad2","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Autobuses Internacionales.",""
"http://lariojaturismo.gnoss.com/items/Transport_09e9b8a0-8b82-4b20-8f22-966bb2821db3_32affe91-f103-4b51-91fc-b9d395149ad2","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Autobuses internacionales.","es"
"http://lariojaturismo.gnoss.com/items/Transport_09e9b8a0-8b82-4b20-8f22-966bb2821db3_32affe91-f103-4b51-91fc-b9d395149ad2","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Autocars internationaux.","fr"
"http://lariojaturismo.gnoss.com/items/Transport_09e9b8a0-8b82-4b20-8f22-966bb2821db3_32affe91-f103-4b51-91fc-b9d395149ad2","http://protege.stanford.edu/rdf/HTOv4002#longDescription","International coaches.","en"
"http://lariojaturismo.gnoss.com/items/Transport_09e9b8a0-8b82-4b20-8f22-966bb2821db3_32affe91-f103-4b51-91fc-b9d395149ad2","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Internationale Reisebusse.","de"
"http://lariojaturismo.gnoss.com/items/Transport_0b09ed0d-e6be-49e4-ac3d-7bf3305cf414_427a5010-f0f0-46e2-81bb-9ce457ad71e4","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Somos una <strong>empresa de desplazamiento a medida y tur&iacute;stico</strong>&nbsp;de La Rioja (Espa&ntilde;a), con sede en Hormilleja.</p><p>Queremos compartir nuestro conocimiento profundo de esta tierra, queremos mostrarles las mejores <strong>rutas por la Rioja</strong>, aconsejarles y ayudarles a <strong>planear su viaje</strong>, en definitiva, hacer de su experiencia algo inolvidable. Hemos hecho el esfuerzo de poner a su disposici&oacute;n un <strong>transporte tur&iacute;stico</strong> para coordinar sus desplazamientos entre las diferentes actividades con la premisa de que nuestros clientes, no s&oacute;lo vayan de un lado a otro, sino que disfruten del traslado como una parte m&aacute;s de su vivencia,&nbsp;queremos salir en sus fotos.</p><p>Transporte a medida y accesible</p><p>Hemos preparado un&nbsp;<strong>veh&iacute;culo</strong>&nbsp;que cumpla con todas sus expectativas y necesidades:&nbsp;es&nbsp;<strong>totalmente accesible</strong>, lo que permite transportar a personas con movilidad reducida, viajando de forma segura en su propia silla de ruedas.&nbsp;Podemos desplazar a&nbsp;<strong>grupos</strong>&nbsp;de cualquier tama&ntilde;o. Adem&aacute;s,&nbsp;dispone de un&nbsp;<strong>equipamiento completo&nbsp;</strong>y&nbsp;flexible, abierto a sus necesidades.</p><ul>	<li><a href=""http://www.abalonstaxi.com/abalons-taxi/nuestro-vehiculo"" target=""_blank"" title=""Nuestro vehículo"">Nuestro veh&iacute;culo</a></li>	<li><a href=""http://www.abalonstaxi.com/abalons-taxi/accesibilidad"" target=""_blank"" title=""Accesibilidad"">Accesibilidad</a></li></ul>","en"
"http://lariojaturismo.gnoss.com/items/Transport_0b09ed0d-e6be-49e4-ac3d-7bf3305cf414_427a5010-f0f0-46e2-81bb-9ce457ad71e4","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Somos una <strong>empresa de desplazamiento a medida y tur&iacute;stico</strong>&nbsp;de La Rioja (Espa&ntilde;a), con sede en Hormilleja.</p><p>Queremos compartir nuestro conocimiento profundo de esta tierra, queremos mostrarles las mejores <strong>rutas por la Rioja</strong>, aconsejarles y ayudarles a <strong>planear su viaje</strong>, en definitiva, hacer de su experiencia algo inolvidable. Hemos hecho el esfuerzo de poner a su disposici&oacute;n un <strong>transporte tur&iacute;stico</strong> para coordinar sus desplazamientos entre las diferentes actividades con la premisa de que nuestros clientes, no s&oacute;lo vayan de un lado a otro, sino que disfruten del traslado como una parte m&aacute;s de su vivencia,&nbsp;queremos salir en sus fotos.</p><p>Transporte a medida y accesible</p><p>Hemos preparado un&nbsp;<strong>veh&iacute;culo</strong>&nbsp;que cumpla con todas sus expectativas y necesidades:&nbsp;es&nbsp;<strong>totalmente accesible</strong>, lo que permite transportar a personas con movilidad reducida, viajando de forma segura en su propia silla de ruedas.&nbsp;Podemos desplazar a&nbsp;<strong>grupos</strong>&nbsp;de cualquier tama&ntilde;o. Adem&aacute;s,&nbsp;dispone de un&nbsp;<strong>equipamiento completo&nbsp;</strong>y&nbsp;flexible, abierto a sus necesidades.</p><ul>	<li><a href=""http://www.abalonstaxi.com/abalons-taxi/nuestro-vehiculo"" target=""_blank"" title=""Nuestro vehículo"">Nuestro veh&iacute;culo</a></li>	<li><a href=""http://www.abalonstaxi.com/abalons-taxi/accesibilidad"" target=""_blank"" title=""Accesibilidad"">Accesibilidad</a></li></ul>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_0b09ed0d-e6be-49e4-ac3d-7bf3305cf414_427a5010-f0f0-46e2-81bb-9ce457ad71e4","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Somos una <strong>empresa de desplazamiento a medida y tur&iacute;stico</strong>&nbsp;de La Rioja (Espa&ntilde;a), con sede en Hormilleja.</p><p>Queremos compartir nuestro conocimiento profundo de esta tierra, queremos mostrarles las mejores <strong>rutas por la Rioja</strong>, aconsejarles y ayudarles a <strong>planear su viaje</strong>, en definitiva, hacer de su experiencia algo inolvidable. Hemos hecho el esfuerzo de poner a su disposici&oacute;n un <strong>transporte tur&iacute;stico</strong> para coordinar sus desplazamientos entre las diferentes actividades con la premisa de que nuestros clientes, no s&oacute;lo vayan de un lado a otro, sino que disfruten del traslado como una parte m&aacute;s de su vivencia,&nbsp;queremos salir en sus fotos.</p><p>Transporte a medida y accesible</p><p>Hemos preparado un&nbsp;<strong>veh&iacute;culo</strong>&nbsp;que cumpla con todas sus expectativas y necesidades:&nbsp;es&nbsp;<strong>totalmente accesible</strong>, lo que permite transportar a personas con movilidad reducida, viajando de forma segura en su propia silla de ruedas.&nbsp;Podemos desplazar a&nbsp;<strong>grupos</strong>&nbsp;de cualquier tama&ntilde;o. Adem&aacute;s,&nbsp;dispone de un&nbsp;<strong>equipamiento completo&nbsp;</strong>y&nbsp;flexible, abierto a sus necesidades.</p><ul>	<li><a href=""http://www.abalonstaxi.com/abalons-taxi/nuestro-vehiculo"" target=""_blank"" title=""Nuestro vehículo"">Nuestro veh&iacute;culo</a></li>	<li><a href=""http://www.abalonstaxi.com/abalons-taxi/accesibilidad"" target=""_blank"" title=""Accesibilidad"">Accesibilidad</a></li></ul>","de"
"http://lariojaturismo.gnoss.com/items/Transport_0b09ed0d-e6be-49e4-ac3d-7bf3305cf414_427a5010-f0f0-46e2-81bb-9ce457ad71e4","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Somos una <strong>empresa de desplazamiento a medida y tur&iacute;stico</strong>&nbsp;de La Rioja (Espa&ntilde;a), con sede en Hormilleja.</p><p>Queremos compartir nuestro conocimiento profundo de esta tierra, queremos mostrarles las mejores <strong>rutas por la Rioja</strong>, aconsejarles y ayudarles a <strong>planear su viaje</strong>, en definitiva, hacer de su experiencia algo inolvidable. Hemos hecho el esfuerzo de poner a su disposici&oacute;n un <strong>transporte tur&iacute;stico</strong> para coordinar sus desplazamientos entre las diferentes actividades con la premisa de que nuestros clientes, no s&oacute;lo vayan de un lado a otro, sino que disfruten del traslado como una parte m&aacute;s de su vivencia,&nbsp;queremos salir en sus fotos.</p><p>Transporte a medida y accesible</p><p>Hemos preparado un&nbsp;<strong>veh&iacute;culo</strong>&nbsp;que cumpla con todas sus expectativas y necesidades:&nbsp;es&nbsp;<strong>totalmente accesible</strong>, lo que permite transportar a personas con movilidad reducida, viajando de forma segura en su propia silla de ruedas.&nbsp;Podemos desplazar a&nbsp;<strong>grupos</strong>&nbsp;de cualquier tama&ntilde;o. Adem&aacute;s,&nbsp;dispone de un&nbsp;<strong>equipamiento completo&nbsp;</strong>y&nbsp;flexible, abierto a sus necesidades.</p><ul>	<li><a href=""http://www.abalonstaxi.com/abalons-taxi/nuestro-vehiculo"" target=""_blank"" title=""Nuestro vehículo"">Nuestro veh&iacute;culo</a></li>	<li><a href=""http://www.abalonstaxi.com/abalons-taxi/accesibilidad"" target=""_blank"" title=""Accesibilidad"">Accesibilidad</a></li></ul><p>Podemos adaptarnos a cualquier propuesta, nos encanta que nos den una idea y convertirla en un viaje real del que todos guardaremos un grato recuerdo. Si en este listado de servicios no ve lo que necesita, <a href=""http://www.abalonstaxi.com/contacto"" target=""_blank"" title=""Formulario de contacto"">p&oacute;ngase en contacto con nosotros</a> y seguro que le podemos ayudar:</p><ul>	<li><a href=""http://www.abalonstaxi.com/servicio-transporte-la-rioja/rutas-turisticas-rioja"" target=""_blank"" title=""Rutas turísticas en La Rioja"">Turismo en La Rioja</a></li>	<li><a href=""http://www.abalonstaxi.com/viajes-de-enoturismo-en-la-rioja"" target=""_blank"" title=""Viajes de enoturismo en La Rioja"">Rutas de&nbsp;<strong>Enoturismo</strong>&nbsp;en La Rioja</a></li>	<li><a href=""http://www.abalonstaxi.com/servicio-desplazamiento-la-rioja/viajes-de-negocios-y-convenciones"" target=""_blank"">Viajes de&nbsp;<strong>empresa</strong>&nbsp;y convenciones</a></li>	<li><a href=""http://www.abalonstaxi.com/servicio-transporte-la-rioja/viajes-familiares"" target=""_blank"" title=""Viajes familiares"">Viajes en&nbsp;<strong>familia</strong></a></li>	<li><a href=""http://www.abalonstaxi.com/servicio-desplazamiento-la-rioja/grupos-numerosos"" target=""_blank"" title=""Viajes con amigos, grupos numerosos"">Viajes con amigos,&nbsp;<strong>grupos numerosos</strong></a></li>	<li><a href=""http://www.abalonstaxi.com/servicio-desplazamiento-la-rioja/viajes-de-larga-distancia"" target=""_blank"" title=""Viajes de larga distancia"">Viajes de&nbsp;<strong>larga distancia</strong></a></li>	<li><a href=""http://www.abalonstaxi.com/servicio-transporte-la-rioja/traslados-aeropuertos-y-estaciones"" target=""_blank"" title=""Traslados a aeropuertos y estaciones""><strong>Traslados</strong>&nbsp;a aeropuertos y estaciones</a></li>	<li><a href=""http://www.abalonstaxi.com/servicio-transporte-la-rioja/rutas-turisticas-para-peregrinos"" target=""_blank"" title=""Rutas turísticas para peregrinos""><strong>Rutas tur&iacute;sticas</strong>&nbsp;para peregrinos</a></li></ul>","es"
"http://lariojaturismo.gnoss.com/items/Transport_0b5ce393-53ac-43b0-b545-c7d43f182546_c28045ac-8d05-419b-ae07-dce25bc43731","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Somos una empresa dedicada al alquiler de veh&iacute;culos con conductor, desde el a&ntilde;o 1996, tenemos nuestra sede en Logro&ntilde;o (La Rioja), realizamos trabajos a particulares e instituciones, as&iacute; como regulares, discrecionales y toda clase de eventos.</p><p>Somos profesionales de la conducci&oacute;n. Disponemos de una amplia gama de veh&iacute;culos, modernos y c&oacute;modos.</p>","en"
"http://lariojaturismo.gnoss.com/items/Transport_0b5ce393-53ac-43b0-b545-c7d43f182546_c28045ac-8d05-419b-ae07-dce25bc43731","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Somos una empresa dedicada al alquiler de veh&iacute;culos con conductor, desde el a&ntilde;o 1996, tenemos nuestra sede en Logro&ntilde;o (La Rioja), realizamos trabajos a particulares e instituciones, as&iacute; como regulares, discrecionales y toda clase de eventos.</p><p>Somos profesionales de la conducci&oacute;n. Disponemos de una amplia gama de veh&iacute;culos, modernos y c&oacute;modos.</p>","es"
"http://lariojaturismo.gnoss.com/items/Transport_0b5ce393-53ac-43b0-b545-c7d43f182546_c28045ac-8d05-419b-ae07-dce25bc43731","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Somos una empresa dedicada al alquiler de veh&iacute;culos con conductor, desde el a&ntilde;o 1996, tenemos nuestra sede en Logro&ntilde;o (La Rioja), realizamos trabajos a particulares e instituciones, as&iacute; como regulares, discrecionales y toda clase de eventos.</p><p>Somos profesionales de la conducci&oacute;n. Disponemos de una amplia gama de veh&iacute;culos, modernos y c&oacute;modos.</p>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_0b5ce393-53ac-43b0-b545-c7d43f182546_c28045ac-8d05-419b-ae07-dce25bc43731","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Somos una empresa dedicada al alquiler de veh&iacute;culos con conductor, desde el a&ntilde;o 1996, tenemos nuestra sede en Logro&ntilde;o (La Rioja), realizamos trabajos a particulares e instituciones, as&iacute; como regulares, discrecionales y toda clase de eventos.</p><p>Somos profesionales de la conducci&oacute;n. Disponemos de una amplia gama de veh&iacute;culos, modernos y c&oacute;modos.</p>","de"
"http://lariojaturismo.gnoss.com/items/Transport_0c0494d6-608a-45f0-918c-08049ef10588_1ca5dd9d-e5a6-47bd-ae39-4c4997d5d0be","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Rental car","en"
"http://lariojaturismo.gnoss.com/items/Transport_0c0494d6-608a-45f0-918c-08049ef10588_1ca5dd9d-e5a6-47bd-ae39-4c4997d5d0be","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Ohne Fahrer</p>","de"
"http://lariojaturismo.gnoss.com/items/Transport_0c0494d6-608a-45f0-918c-08049ef10588_1ca5dd9d-e5a6-47bd-ae39-4c4997d5d0be","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Sans chauffeur</p>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_0c0494d6-608a-45f0-918c-08049ef10588_1ca5dd9d-e5a6-47bd-ae39-4c4997d5d0be","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Sin conductor</p>","es"
"http://lariojaturismo.gnoss.com/items/Transport_1ad23796-f9fd-4069-b3a7-31f68243a212_5d8c51ab-e225-4c1a-a725-eec3da7abe4a","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Sin conductor. Alquiler en aeropuerto con reserva previa.",""
"http://lariojaturismo.gnoss.com/items/Transport_1ad23796-f9fd-4069-b3a7-31f68243a212_5d8c51ab-e225-4c1a-a725-eec3da7abe4a","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Sin conductor. Alquiler en aeropuerto con reserva previa.","es"
"http://lariojaturismo.gnoss.com/items/Transport_1ad23796-f9fd-4069-b3a7-31f68243a212_5d8c51ab-e225-4c1a-a725-eec3da7abe4a","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Ohne Fahrer. Vermietung am Flughafen mit Vorreservierung.","de"
"http://lariojaturismo.gnoss.com/items/Transport_1ad23796-f9fd-4069-b3a7-31f68243a212_5d8c51ab-e225-4c1a-a725-eec3da7abe4a","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Sans chauffeur. Location à l'aéroport sur réservation.","fr"
"http://lariojaturismo.gnoss.com/items/Transport_1ad23796-f9fd-4069-b3a7-31f68243a212_5d8c51ab-e225-4c1a-a725-eec3da7abe4a","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Rental car Rentals from the airport with a booking.","en"
"http://lariojaturismo.gnoss.com/items/Transport_25c4f301-686e-4eec-8510-d2018e666efd_e900ee40-c8fe-4a5b-aac7-b623b4763055","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Avec chauffeur</p>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_25c4f301-686e-4eec-8510-d2018e666efd_e900ee40-c8fe-4a5b-aac7-b623b4763055","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Con conductor</p>","es"
"http://lariojaturismo.gnoss.com/items/Transport_25c4f301-686e-4eec-8510-d2018e666efd_e900ee40-c8fe-4a5b-aac7-b623b4763055","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Ohne Fahrer</p>","de"
"http://lariojaturismo.gnoss.com/items/Transport_25c4f301-686e-4eec-8510-d2018e666efd_e900ee40-c8fe-4a5b-aac7-b623b4763055","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Hired car","en"
"http://lariojaturismo.gnoss.com/items/Transport_37e29c68-dfba-434f-8431-18298b4f41de_974a0c5e-0b95-416e-b05e-49aa4783d893","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Autobuses nacionales: Soria, Madrid</p>","es"
"http://lariojaturismo.gnoss.com/items/Transport_37e29c68-dfba-434f-8431-18298b4f41de_974a0c5e-0b95-416e-b05e-49aa4783d893","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Autocars nationaux : Soria, Madrid</p>","fr"
"http://lariojaturismo.gnoss.com/items/Transport_37e29c68-dfba-434f-8431-18298b4f41de_974a0c5e-0b95-416e-b05e-49aa4783d893","http://protege.stanford.edu/rdf/HTOv4002#longDescription","<p>Reisebusse im Inland: Soria, Madrid</p>","de"
"http://lariojaturismo.gnoss.com/items/Transport_37e29c68-dfba-434f-8431-18298b4f41de_974a0c5e-0b95-416e-b05e-49aa4783d893","http://protege.stanford.edu/rdf/HTOv4002#longDescription","National coaches: Soria, Madrid","en"
"http://lariojaturismo.gnoss.com/items/Transport_3a8209c1-14a2-4463-9240-be123cef99ca_244d4d12-9041-4bc5-8098-e6f6135c2eee","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Autobuses Nacionales: Valencia, Alicante, Murcia",""
"http://lariojaturismo.gnoss.com/items/Transport_3a8209c1-14a2-4463-9240-be123cef99ca_244d4d12-9041-4bc5-8098-e6f6135c2eee","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Autobuses nacionales: Valencia, Alicante, Murcia","es"
"http://lariojaturismo.gnoss.com/items/Transport_3a8209c1-14a2-4463-9240-be123cef99ca_244d4d12-9041-4bc5-8098-e6f6135c2eee","http://protege.stanford.edu/rdf/HTOv4002#longDescription","Autocars nationaux : Valence, Alicante, Murcie","fr"
"http://lariojaturismo.gnoss.com/items/Transport_3a8209c1-14a2-4463-9240-be123cef99ca_244d4d12-9041-4bc5-8098-e6f6135c2eee","http://protege.stanford.edu/rdf/HTOv4002#longDescription","National coaches: Valencia, Alicante, Murcia","en"
