"s","p","o","lang"
"http://lariojaturismo.gnoss.com/items/Attraction_7e6e08b2-7eef-466e-8c08-88ba0fa7a52e_de8684f3-af53-4e32-88fa-71051c818470","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Du lundi au samedi : 8h à 13h et 18h30 à 20h45. Dimanche : 9h à 14h et 18h30 à 20h45.","fr"
"http://lariojaturismo.gnoss.com/items/Attraction_80296682-38a6-4503-bab1-11f65d79c56b_e8e7bfe6-f781-4cfa-b67b-0965f92d00f2","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Open weekends, from 11 May to 15 June. In summer daily from  15 June to 7 September.","en"
"http://lariojaturismo.gnoss.com/items/Attraction_80296682-38a6-4503-bab1-11f65d79c56b_e8e7bfe6-f781-4cfa-b67b-0965f92d00f2","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Ouvert le week-end, du 1er mai au 15 juin. En été, tous les jours, du 15 juin au 30 septembre.","fr"
"http://lariojaturismo.gnoss.com/items/Attraction_80296682-38a6-4503-bab1-11f65d79c56b_e8e7bfe6-f781-4cfa-b67b-0965f92d00f2","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Geöffnet an den Wochenende von Mai bis 15. Juni. Im Sommer täglich, von 15. Juni bis September.","de"
"http://lariojaturismo.gnoss.com/items/Attraction_80296682-38a6-4503-bab1-11f65d79c56b_e8e7bfe6-f781-4cfa-b67b-0965f92d00f2","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Abierto los fines de semana, de mayo a 15 de junio. En verano, todos los días, desde el 15 de junio a septiembre.","es"
"http://lariojaturismo.gnoss.com/items/Attraction_822e2b11-ea38-4195-bffa-7b81cca1ee8b_0e96bab4-6d7d-470e-83d0-c32035b9e21e","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Wir bitten um telefonische Terminvereinbarung. Nur Besichtigung der Kirche.","de"
"http://lariojaturismo.gnoss.com/items/Attraction_822e2b11-ea38-4195-bffa-7b81cca1ee8b_0e96bab4-6d7d-470e-83d0-c32035b9e21e","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Visite sur demande préalable. Visite de l'église uniquement.","fr"
"http://lariojaturismo.gnoss.com/items/Attraction_822e2b11-ea38-4195-bffa-7b81cca1ee8b_0e96bab4-6d7d-470e-83d0-c32035b9e21e","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Visits by appointment. Only the church is open to visits.","en"
"http://lariojaturismo.gnoss.com/items/Attraction_822e2b11-ea38-4195-bffa-7b81cca1ee8b_0e96bab4-6d7d-470e-83d0-c32035b9e21e","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Llamar para concertar visita. Sólo se visita la iglesia.","es"
"http://lariojaturismo.gnoss.com/items/Attraction_8419c4b3-a989-4383-ba6a-5a2260a20cad_26446aae-0b99-475e-bbd5-740662c5f97f","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Dienstag bis Samstag: 10:30 bis 14:00 Uhr und von 16:00 bis 19:00 Uhr. Sonn- und Feiertage: 11:30 bis 14:00 Uhr. Montags geschlossen.","de"
"http://lariojaturismo.gnoss.com/items/Attraction_8419c4b3-a989-4383-ba6a-5a2260a20cad_26446aae-0b99-475e-bbd5-740662c5f97f","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Du mardi au samedi : 10h30 à 14h et 16h à 19h. Dimanche et jours fériés : 11h30 à 14h. Fermé le lundi.","fr"
"http://lariojaturismo.gnoss.com/items/Attraction_8419c4b3-a989-4383-ba6a-5a2260a20cad_26446aae-0b99-475e-bbd5-740662c5f97f","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Tuesday - Saturdays: 17:00 - 20:00. Saturdays, Sundays and public holidays: 11:00 - 13:00","en"
"http://lariojaturismo.gnoss.com/items/Attraction_8419c4b3-a989-4383-ba6a-5a2260a20cad_26446aae-0b99-475e-bbd5-740662c5f97f","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Martes a sábados: 10.30 a 14.00 h. y de 16.00 a 19.00 h. Domingos y festivos: 11:30 a 14:00. Lunes cerrado.","es"
"http://lariojaturismo.gnoss.com/items/Attraction_859dc62a-150b-49a1-8334-a41228fae79b_8b90aa21-5973-4a21-b5a3-680909b02bc4","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","De 07:00 a 22:00 ininterrumpido.","es"
"http://lariojaturismo.gnoss.com/items/Attraction_859dc62a-150b-49a1-8334-a41228fae79b_8b90aa21-5973-4a21-b5a3-680909b02bc4","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","De 7h à 22h.","fr"
"http://lariojaturismo.gnoss.com/items/Attraction_859dc62a-150b-49a1-8334-a41228fae79b_8b90aa21-5973-4a21-b5a3-680909b02bc4","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","From 07:00 to 22:00, uninterrupted.","en"
"http://lariojaturismo.gnoss.com/items/Attraction_859dc62a-150b-49a1-8334-a41228fae79b_8b90aa21-5973-4a21-b5a3-680909b02bc4","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Von 07:00 bis 22:00 durchgehend.","de"
"http://lariojaturismo.gnoss.com/items/Attraction_86449f80-0f46-4feb-8112-cd03cd86492d_a1896003-3b0c-40c5-8f28-2bde308c2ba5","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Weekdays 10 - 14 hours. Closed Monday except public holidays. Weekends: 10 - 14. May and June 10 - 14 and 17 - 19. July, August, September and October, Tuesday - Sunday 10 - 14 and 17 - 19 hours. Monday closed. Nov. and Dic. 16 - 18 hours.","en"
"http://lariojaturismo.gnoss.com/items/Attraction_86449f80-0f46-4feb-8112-cd03cd86492d_a1896003-3b0c-40c5-8f28-2bde308c2ba5","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Werktage von 10:00 bis 14:00 Uhr. Montags außer Feiertage: geschlossen. Wochenende: von 10:00 bis 14:00 Uhr. Mai und Juni von 10:00 bis 14:00 Uhr und von 17:00 bis 19:00 Uhr. Juli, August, September und Oktober von Dienstag bis Sonntag von 10:00 bis 14:00 Uhr und von 17:00 bis 19:00 Uhr. Montags geschlossen. Nov. und Dez. von 16:00 bis 18:00 Uhr.","de"
"http://lariojaturismo.gnoss.com/items/Attraction_86449f80-0f46-4feb-8112-cd03cd86492d_a1896003-3b0c-40c5-8f28-2bde308c2ba5","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Laborables de 10 a 14 horas. Lunes no festivo: cerrado. Fines de semana: de 10 a 14. Mayo y Junio de 10 a 14 y de 17 a 19. Julio, agosto, septiembre y octubre, de martes a sábados de 10 a 14 y de 17 a 19 horas. Domingos y festivos: 10 a 14h. Lunes cerrado. Nov. y Dic. de 16 a 18 horas.","es"
"http://lariojaturismo.gnoss.com/items/Attraction_86449f80-0f46-4feb-8112-cd03cd86492d_a1896003-3b0c-40c5-8f28-2bde308c2ba5","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Jours ouvrables : de 10h à 14h. Lundis non fériés : fermé. Week-end : de 10h à 14h. Mai et juin : 10h à 14h et 17h à 19h. Juillet, août, septembre et octobre, mardi à dimanche, 10h-14h et 17h-19h.  Fermé le lundi. Nov. et déc. de 16h à 18h.","fr"
"http://lariojaturismo.gnoss.com/items/Attraction_8650fa24-786f-4072-acce-04ac525981af_0efa7f00-bfb1-4546-9bba-eca2e633eb3f","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Abierto de 7:00 a 23:00.","es"
"http://lariojaturismo.gnoss.com/items/Attraction_8650fa24-786f-4072-acce-04ac525981af_0efa7f00-bfb1-4546-9bba-eca2e633eb3f","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Geöffnet von 7:00 bis 23:00 Uhr.","de"
"http://lariojaturismo.gnoss.com/items/Attraction_8650fa24-786f-4072-acce-04ac525981af_0efa7f00-bfb1-4546-9bba-eca2e633eb3f","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Open from 07:00 to 23:00","en"
"http://lariojaturismo.gnoss.com/items/Attraction_8650fa24-786f-4072-acce-04ac525981af_0efa7f00-bfb1-4546-9bba-eca2e633eb3f","http://e-tourism.deri.at/ont/e-tourism#hasOpenHours","Ouvert de 7h à 23h.","fr"
"http://lariojaturismo.gnoss.com/items/Attraction_0016d446-e90c-46c7-b624-fa3fc013a5b7_1833be47-b525-4986-93f1-e8604f3c7122","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_0479470c-1fc3-4565-97b0-50b88128f1d5_659d54c5-56f4-4000-bf75-170adb6e97e1","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_6",
"http://lariojaturismo.gnoss.com/items/Attraction_06346bc2-f974-4b73-b5ba-97f277cc54c0_7e77fc4d-038b-4763-84ac-26c1568261d0","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_5",
"http://lariojaturismo.gnoss.com/items/Attraction_09aee4c2-9647-4b41-94e0-c44465d257c6_1da6a95a-4883-4b97-b878-063b438faa2a","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_09c5a61e-43dc-40d5-9f61-4c3be1e15d71_b71c9768-70ee-4f2e-a03b-aa542d36664d","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_0bdc6092-2534-4a09-9c1b-f533295ebffd_6bb90f03-e510-4189-97cd-d11008af4af6","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_0c854c6c-48a7-453a-befd-97f7a3dbd3c8_71dd89fb-304a-4d09-907c-8dfe093befda","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_5",
"http://lariojaturismo.gnoss.com/items/Attraction_0f7cbf30-21e6-4794-a318-f16db1e31848_bf5a2e3b-b01e-407b-ac4a-5deadfa9c4a4","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_3",
"http://lariojaturismo.gnoss.com/items/Attraction_12556d88-1a23-4fbe-8117-e045b4e46475_0462b3bd-97ad-44af-8012-c7bd54672561","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_1291b8de-822d-466f-a48f-51aafd4733ad_e9fe25d4-c47a-4512-bd4f-4f4b1678b224","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_12971336-6c8b-4b3e-a394-af8e4f8a80f4_96e20a6b-ceb1-4439-9dae-a8ce20e7beea","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_14ee54c2-f0c9-4135-8f7b-04c6ad715429_d620e128-c2a1-418e-bfdf-4cc2adc1cbc5","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_1afd6fc9-acd1-46db-85e3-c43021468b5f_d81a3e2e-dbf9-4cb8-877d-f330d6bcff87","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_1b0b93cd-92a4-4930-997e-8f66da8cd201_67d36de1-46e2-4e46-99a6-7376aa45a90c","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_5",
"http://lariojaturismo.gnoss.com/items/Attraction_1c02fdd5-611f-4f71-833a-9831f876ec39_b18abf56-3e65-461a-845a-cddbb5e05715","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_5",
"http://lariojaturismo.gnoss.com/items/Attraction_1f0bceda-f6d1-4275-9a65-9256dceba833_df5fec57-a232-4e14-ac93-b26356a71598","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_1f120b68-c4fc-4f88-9ca4-c95e0607d4f5_26108b18-1c94-4aa4-87a2-3d15742147ca","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_2062e52d-c68d-4f72-8b12-8ab5648ecf31_2014da99-819f-4412-b71c-17fbd64aa889","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_3",
"http://lariojaturismo.gnoss.com/items/Attraction_20ae60dc-8e19-4cc9-8320-e412ccef76c1_36ece62e-75dd-4e93-ad09-023755a38815","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_242115d3-e861-4fd8-bb91-4605d23386bf_6fbe0f00-eee6-475f-9314-597d922c2216","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_25e4623f-246a-4551-bf55-a5b109471029_f21a8529-6853-45f9-ac05-f35fb5fdd2d5","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_4",
"http://lariojaturismo.gnoss.com/items/Attraction_26c7f24d-bd8c-4a9b-9f53-1a483e1c8119_4686ef0d-a7e9-4682-be49-fec5dee5bdce","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_6",
"http://lariojaturismo.gnoss.com/items/Attraction_2d253149-311a-4365-8097-abed47c5fc75_0f838b8d-0be5-4938-9e42-280eddfe0493","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_6",
"http://lariojaturismo.gnoss.com/items/Attraction_2d8ba261-5326-40dd-b405-3d23845d434d_b04b980d-26ad-44e6-8823-768046ee764f","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_11",
"http://lariojaturismo.gnoss.com/items/Attraction_2e86d187-0cc0-4ad6-9569-a9751b2e46dd_b20af9d4-bdbf-4810-af54-8961a32e207e","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_4",
"http://lariojaturismo.gnoss.com/items/Attraction_2ea66400-3589-4c58-90c7-0ede8d40d07b_e7722f51-887d-408c-8873-16b24b3041b8","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_2fba544c-0131-4ed6-b735-b835fe0de612_f6543fc3-394a-4fe3-aefd-31d9585a3815","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_3",
"http://lariojaturismo.gnoss.com/items/Attraction_2fc1dbdd-aeaf-48d8-acdd-58decc60aa9a_b84edbad-9722-425a-af8e-cbfc064e6618","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_9",
"http://lariojaturismo.gnoss.com/items/Attraction_3028ec91-141a-4255-8e41-9096242a18bc_c8d997d3-28bb-4330-8a43-6a0827756da2","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_30d27b2a-b686-4cff-8116-e5b7fe46db24_6ed29fe8-5d59-43c3-bc84-0ce861c53a44","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_31a3dcca-5aec-4fb6-a63b-bbaaf8772503_bb5737cc-e0c7-469e-83e5-1b64bc6aa16b","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_9",
"http://lariojaturismo.gnoss.com/items/Attraction_322eeb7f-ce2d-4a9d-9884-cd18bb6d0576_89a90f9b-694c-48bf-8472-ef3b9b287d64","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_324704a8-f718-4f83-8fbb-e22565fd134a_4d304702-9457-4527-9303-c09ed4f3ff34","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_11",
"http://lariojaturismo.gnoss.com/items/Attraction_32dad9f8-3819-4fc0-a437-a05eeac95594_963fe75a-b1a1-43f8-b1af-49ce3bd076f9","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_330d08b3-4e75-40da-90ea-1fe326e9b32f_3eb51710-91e0-4c06-adc6-62bb0cc25020","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_5",
"http://lariojaturismo.gnoss.com/items/Attraction_3c9a5769-d32d-412d-af5d-fdaa6ef4dbb2_576ee9e4-85e4-48f4-8530-057a17dad411","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_4",
"http://lariojaturismo.gnoss.com/items/Attraction_3d793a1b-8688-4adc-8368-676728911c85_dd114239-4fce-404e-8d70-c3b102054ff3","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_3e518c00-a564-4b1e-899e-1eac2edfa4f7_4676dcf5-2242-4be3-85ec-5b72ab0a1502","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_3f359809-1887-40f4-9441-33b582de7543_409cc8ac-557d-4408-bd2d-80366cb0c1ec","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_423142a9-de08-4949-b491-c9cb5d186f3e_6e91a2c3-aabd-4ea4-8bf1-33b37c0e2343","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_48dd01a3-bac6-4ce7-8e0c-3bec8be934ef_30409dc7-55e6-40cc-86e2-8bb85a40e2b7","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_11",
"http://lariojaturismo.gnoss.com/items/Attraction_4e718b2c-27c4-4bc9-b83c-7b3bfe575337_750a70f2-26fb-4d4d-ad63-5e70c9e53a34","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_4",
"http://lariojaturismo.gnoss.com/items/Attraction_50e07c20-e5ce-409a-8f08-0ef9970e46e3_2ef900c6-3588-4cde-996d-9a30979bd9b5","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_4",
"http://lariojaturismo.gnoss.com/items/Attraction_519ddcbd-2891-428d-8066-dcbda14cc172_a21c291f-6aac-4380-99aa-4e608028bbd1","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_4",
"http://lariojaturismo.gnoss.com/items/Attraction_527ca782-2913-4e3a-a3b0-ecdb22053bfb_76edb6a3-ad2d-4844-8005-aa3563040982","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_54d37f5e-4924-468f-9ed2-36f0081727d9_faae4198-1e7d-4a09-8992-ec6afe74753c","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_10",
"http://lariojaturismo.gnoss.com/items/Attraction_59550885-6bab-4e21-8575-4fd6dfd23281_aeb33ab2-0c6e-4a1a-92be-b55539ec5df8","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_6",
"http://lariojaturismo.gnoss.com/items/Attraction_5a426fe2-2c7d-4d2c-95c2-eecea30ec4d2_d160f065-319c-497f-98ab-bf86537ffe64","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_5eb207bf-bef5-4ad3-a4a4-1f9fd7390d3d_d209ccab-b3f0-4a5a-a98b-20d02fd4b586","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_603be6da-ec76-47ef-9a21-edf6d1f04f0b_3e872b76-f79d-4d46-b796-583053e7c6cc","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_10",
"http://lariojaturismo.gnoss.com/items/Attraction_660dbe26-029d-47a0-bd11-4d2ff4fe3454_75b05aed-ef68-4b7c-95ad-f9d7261df17f","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_68eecd52-708d-43b1-897b-3b39acb314e9_ec553ad2-740d-4641-8bd3-b3859cab5ef1","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_11",
"http://lariojaturismo.gnoss.com/items/Attraction_68fe9870-78c7-4375-bbb8-0d9269f75e06_29e952ef-215c-450c-a9a2-fee83a563fa7","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_4",
"http://lariojaturismo.gnoss.com/items/Attraction_6f019957-1d4c-4fb9-9b86-4203001e0011_fa09ac56-26d8-4ba7-8cd2-6161927e1798","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_70b56adf-1080-4d4e-946c-a60b779a3163_44d05c37-ae41-45bd-80bb-410d86f1e6db","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_7226f365-6f87-4e7c-82da-e23e562cd33c_c8ce419b-dcdf-4e68-beac-fa7051833daa","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_6",
"http://lariojaturismo.gnoss.com/items/Attraction_72357688-a413-4353-8f6d-63edd1248b67_16b79bfa-23ea-4a4f-bddf-2e9f68328b52","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_72b451db-29f9-4cc8-aebb-5840d76ac6bd_9c15e99c-b7cd-4516-9673-b4151ee8556a","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_6",
"http://lariojaturismo.gnoss.com/items/Attraction_738907af-5e23-430a-8794-c1e237be806d_ead95d4c-069e-4c72-a1c2-65d2557d2620","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_74730502-b53f-4f50-b365-a13baabac3c7_4ff0506f-3e8b-40c0-b4b1-12177e17b9e9","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_7abfa9b3-051c-41f1-b478-02f2038ba34c_50150f76-79cf-4844-b8a4-ecf8e49bf328","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_7c2fe189-5074-4ffb-8d9d-72f5d9fbca83_a7654ef4-c3a1-46e9-b994-91a838a54f15","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_9",
"http://lariojaturismo.gnoss.com/items/Attraction_7d13e303-519f-410b-9d80-b14946823270_552f0111-0537-4b80-9b56-494d30241c20","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_8",
"http://lariojaturismo.gnoss.com/items/Attraction_7d4924e4-d44d-4fd2-b393-4ed34b439cca_9e46f8fd-91a0-46a5-a46a-47fe204d977d","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_14",
"http://lariojaturismo.gnoss.com/items/Attraction_7e6e08b2-7eef-466e-8c08-88ba0fa7a52e_de8684f3-af53-4e32-88fa-71051c818470","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_4",
"http://lariojaturismo.gnoss.com/items/Attraction_80296682-38a6-4503-bab1-11f65d79c56b_e8e7bfe6-f781-4cfa-b67b-0965f92d00f2","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_11",
"http://lariojaturismo.gnoss.com/items/Attraction_822e2b11-ea38-4195-bffa-7b81cca1ee8b_0e96bab4-6d7d-470e-83d0-c32035b9e21e","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_3",
"http://lariojaturismo.gnoss.com/items/Attraction_82c9c606-0104-45f3-93f4-3faf54a7c228_f373fa70-7b37-4e5c-a8b5-c5550960df3d","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_12",
"http://lariojaturismo.gnoss.com/items/Attraction_8419c4b3-a989-4383-ba6a-5a2260a20cad_26446aae-0b99-475e-bbd5-740662c5f97f","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_2",
"http://lariojaturismo.gnoss.com/items/Attraction_859dc62a-150b-49a1-8334-a41228fae79b_8b90aa21-5973-4a21-b5a3-680909b02bc4","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_6",
"http://lariojaturismo.gnoss.com/items/Attraction_86449f80-0f46-4feb-8112-cd03cd86492d_a1896003-3b0c-40c5-8f28-2bde308c2ba5","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_5",
"http://lariojaturismo.gnoss.com/items/Attraction_8650fa24-786f-4072-acce-04ac525981af_0efa7f00-bfb1-4546-9bba-eca2e633eb3f","http://www.eharmonise/2014-03-12#attractionType","http://lariojaturismo.gnoss.com/items/attractionType_11",
"http://lariojaturismo.gnoss.com/items/Attraction_0016d446-e90c-46c7-b624-fa3fc013a5b7_1833be47-b525-4986-93f1-e8604f3c7122","http://www.eharmonise/2014-03-12#facilities","http://lariojaturismo.gnoss.com/items/ATTFACILITY_45",
"http://lariojaturismo.gnoss.com/items/Attraction_0479470c-1fc3-4565-97b0-50b88128f1d5_659d54c5-56f4-4000-bf75-170adb6e97e1","http://www.eharmonise/2014-03-12#facilities","http://lariojaturismo.gnoss.com/items/ATTFACILITY_6",
"http://lariojaturismo.gnoss.com/items/Attraction_09c5a61e-43dc-40d5-9f61-4c3be1e15d71_b71c9768-70ee-4f2e-a03b-aa542d36664d","http://www.eharmonise/2014-03-12#facilities","http://lariojaturismo.gnoss.com/items/ATTFACILITY_43",
"http://lariojaturismo.gnoss.com/items/Attraction_09c5a61e-43dc-40d5-9f61-4c3be1e15d71_b71c9768-70ee-4f2e-a03b-aa542d36664d","http://www.eharmonise/2014-03-12#facilities","http://lariojaturismo.gnoss.com/items/ATTFACILITY_45",
"http://lariojaturismo.gnoss.com/items/Attraction_0f7cbf30-21e6-4794-a318-f16db1e31848_bf5a2e3b-b01e-407b-ac4a-5deadfa9c4a4","http://www.eharmonise/2014-03-12#facilities","http://lariojaturismo.gnoss.com/items/ATTFACILITY_3",
