"s","p","o","lang"
"http://lariojaturismo.gnoss.com/items/Path_1ef1cb3b-437b-490b-a643-c2217254b136_7a101e7d-748e-4b62-a325-0492845b362c","http://www.eroute/2014-04-28#pathFeature","<p>Le proponemos un d&iacute;a conociendo culturas ancestrales que dejaron su huella en La Rioja. Desde&nbsp;Calahorra, antigua Calagurris romana. Ciudad romana de gran importancia como atestiguan los restos romanos que quedan en esta localidad. Calahorra es la capital de La Rioja baja, tras recorrer su Catedral, el&nbsp;Museo diocesano&nbsp;y otros lugares de inter&eacute;s, no deje de probar en uno de sus excelentes restaurantes la verdura calagurritana en cualquiera de sus formas, desde la m&aacute;s tradicional a la nueva cocina.&nbsp;Ver plano de Calahorra<br />Desde Calahorra merece la pena desplazarse a&nbsp;Alfaro&nbsp;donde llama la atenci&oacute;n la gran cantidad de cig&uuml;e&ntilde;as que se pueden ver en esta localidad. En la colegiata de Alfaro podr&aacute; descubrir la mayor colonia de cig&uuml;e&ntilde;a blanca de Europa. Si es aficionado a la fotograf&iacute;a, no olvide su c&aacute;mara.<br />En el centro de interpretaci&oacute;n de la&nbsp;Reserva Natural de los Sotos del Ebro&nbsp;le explicar&aacute;n por qu&eacute; estas cig&uuml;e&ntilde;as han elegido La Rioja para pasar la mayor parte del a&ntilde;o y conocer&aacute; la riqueza natural de esta zona riojana.<br />Siguiendo el curso del r&iacute;o Alhama desde Alfaro, se llega a&nbsp;Cervera, la capital de la Sierra oriental riojana, desde all&iacute; se accede a&nbsp;Contrebia &ndash; Leukade, un yacimiento arqueol&oacute;gico de gran inter&eacute;s en un asentamiento celt&iacute;bero. All&iacute; conocer&aacute; las formas de vida de estos antiguos habitantes de La Rioja.<br />Ya m&aacute;s cerca de Logro&ntilde;o, en el valle de Oc&oacute;n, puede perderse por los pueblos de la zona y dar paseos por el valle para visitar un&nbsp;molino de viento harinero&nbsp;recientemente recuperado.<br /><br />Seguro que a su paso ve muchos lugares que merecen una parada, t&oacute;meselo con tiempo. Pare y disfrute del paisaje, de las gentes y de la hospitalidad riojana. Si no le da tiempo a hacerlo todo, no se preocupe, La Rioja est&aacute; muy cerca y estaremos encantados de que vuelva.<br />Un consejo: si le sobra tiempo, pare en&nbsp;Arnedo, capital riojano del calzado y aproveche para hacer unas compras y visitar esta importante localidad riojana.<br /><br />Despu&eacute;s de leer este itinerario, &iquest;quieres buscar alojamiento en La Rioja Baja?&nbsp;Pincha aqu&iacute;.<br /><br />&iquest;O prefieres buscar un sitio d&oacute;nde comer?&nbsp;Pincha aqu&iacute;<br />- See more at: http://www.lariojaturismo.com/rutas/index.php?Id_contenido=1567#sthash.LXEGJxo4.dpuf</p>","eu"
"http://lariojaturismo.gnoss.com/items/Path_1ef1cb3b-437b-490b-a643-c2217254b136_7a101e7d-748e-4b62-a325-0492845b362c","http://www.eroute/2014-04-28#pathFeature","<p>Le proponemos un d&iacute;a conociendo culturas ancestrales que dejaron su huella en La Rioja. Desde&nbsp;Calahorra, antigua Calagurris romana. Ciudad romana de gran importancia como atestiguan los restos romanos que quedan en esta localidad. Calahorra es la capital de La Rioja baja, tras recorrer su Catedral, el&nbsp;Museo diocesano&nbsp;y otros lugares de inter&eacute;s, no deje de probar en uno de sus excelentes restaurantes la verdura calagurritana en cualquiera de sus formas, desde la m&aacute;s tradicional a la nueva cocina.&nbsp;Ver plano de Calahorra<br />Desde Calahorra merece la pena desplazarse a&nbsp;Alfaro&nbsp;donde llama la atenci&oacute;n la gran cantidad de cig&uuml;e&ntilde;as que se pueden ver en esta localidad. En la colegiata de Alfaro podr&aacute; descubrir la mayor colonia de cig&uuml;e&ntilde;a blanca de Europa. Si es aficionado a la fotograf&iacute;a, no olvide su c&aacute;mara.<br />En el centro de interpretaci&oacute;n de la&nbsp;Reserva Natural de los Sotos del Ebro&nbsp;le explicar&aacute;n por qu&eacute; estas cig&uuml;e&ntilde;as han elegido La Rioja para pasar la mayor parte del a&ntilde;o y conocer&aacute; la riqueza natural de esta zona riojana.<br />Siguiendo el curso del r&iacute;o Alhama desde Alfaro, se llega a&nbsp;Cervera, la capital de la Sierra oriental riojana, desde all&iacute; se accede a&nbsp;Contrebia &ndash; Leukade, un yacimiento arqueol&oacute;gico de gran inter&eacute;s en un asentamiento celt&iacute;bero. All&iacute; conocer&aacute; las formas de vida de estos antiguos habitantes de La Rioja.<br />Ya m&aacute;s cerca de Logro&ntilde;o, en el valle de Oc&oacute;n, puede perderse por los pueblos de la zona y dar paseos por el valle para visitar un&nbsp;molino de viento harinero&nbsp;recientemente recuperado.<br /><br />Seguro que a su paso ve muchos lugares que merecen una parada, t&oacute;meselo con tiempo. Pare y disfrute del paisaje, de las gentes y de la hospitalidad riojana. Si no le da tiempo a hacerlo todo, no se preocupe, La Rioja est&aacute; muy cerca y estaremos encantados de que vuelva.<br />Un consejo: si le sobra tiempo, pare en&nbsp;Arnedo, capital riojano del calzado y aproveche para hacer unas compras y visitar esta importante localidad riojana.<br /><br />Despu&eacute;s de leer este itinerario, &iquest;quieres buscar alojamiento en La Rioja Baja?&nbsp;Pincha aqu&iacute;.<br /><br />&iquest;O prefieres buscar un sitio d&oacute;nde comer?&nbsp;Pincha aqu&iacute;<br />- See more at: http://www.lariojaturismo.com/rutas/index.php?Id_contenido=1567#sthash.LXEGJxo4.dpuf</p>","ga"
"http://lariojaturismo.gnoss.com/items/Path_1ef1cb3b-437b-490b-a643-c2217254b136_7a101e7d-748e-4b62-a325-0492845b362c","http://www.eroute/2014-04-28#pathFeature","<p>Nous vous proposons une journée de découverte des cultures ancestrales qui ont marqué de leur empreinte la Basse Rioja. De Calahorra, l'ancienne Calagurris romaine, en passant par Alfaro, où l’on peut découvrir la plus grande colonie de cigognes blanches d'Europe. Si vous êtes amateur de photographie, n'oubliez surtout pas votre appareil. En suivant le cours de la rivière Alhama à partir d'Alfaro, nous arrivons à Cervera, capitale de la sierra orientale de La Rioja, où l'on accède à Contrebia - Leukade. Plus près de Logroño, dans la vallée d'Ocón, pourquoi ne pas se perdre dans les villages et visiter un moulin à vent. Un conseil : si vous avez le temps, faites une halte à Arnedo, capitale riojane de la chaussure.<br /> </p>","fr"
"http://lariojaturismo.gnoss.com/items/Path_1ef1cb3b-437b-490b-a643-c2217254b136_7a101e7d-748e-4b62-a325-0492845b362c","http://www.eroute/2014-04-28#pathFeature","<p>Le proponemos un d&iacute;a conociendo culturas ancestrales que dejaron su huella en La Rioja Baja. Desde&nbsp;Calahorra, antigua Calagurris romana,&nbsp;pasando por&nbsp;Alfaro, en&nbsp;cuya&nbsp;colegiata podr&aacute; descubrir la mayor colonia de cig&uuml;e&ntilde;a blanca de Europa. Si es aficionado a la fotograf&iacute;a, no olvide su c&aacute;mara.&nbsp;Siguiendo el curso del r&iacute;o Alhama desde Alfaro, se llega a&nbsp;Cervera, la capital de la Sierra oriental riojana, y lugar de acceso al yacimiento arqueol&oacute;gico celt&iacute;bero&nbsp;de&nbsp;Contrebia &ndash; Leukade.&nbsp;Ya m&aacute;s cerca de Logro&ntilde;o, en el valle de Oc&oacute;n, puede perderse por los pueblos de la zona y visitar el molino de viento harinero.&nbsp;Un consejo: si le sobra tiempo, pare en&nbsp;Arnedo, capital riojano del calzado.<br />&nbsp;</p>","es"
"http://lariojaturismo.gnoss.com/items/Path_226971e2-fb81-4873-8d63-abe3396b2488_7a8bcd88-997d-497e-a0b5-5ba0b6a4c375","http://www.eroute/2014-04-28#pathFeature","Itinéraire dans la vallée de 60 km composé de 3 étapes et 1 variante de 32 km.","fr"
"http://lariojaturismo.gnoss.com/items/Path_226971e2-fb81-4873-8d63-abe3396b2488_7a8bcd88-997d-497e-a0b5-5ba0b6a4c375","http://www.eroute/2014-04-28#pathFeature","Wanderroute durchs Tal von 60 km Länge in 3 Etappen und 1 Variante von 32 km Länge.","de"
"http://lariojaturismo.gnoss.com/items/Path_226971e2-fb81-4873-8d63-abe3396b2488_7a8bcd88-997d-497e-a0b5-5ba0b6a4c375","http://www.eroute/2014-04-28#pathFeature","37.2-mile valley route in 3 stages and one 19.9-mile variant.","en"
"http://lariojaturismo.gnoss.com/items/Path_226971e2-fb81-4873-8d63-abe3396b2488_7a8bcd88-997d-497e-a0b5-5ba0b6a4c375","http://www.eroute/2014-04-28#pathFeature","<p>​Ruta por el valle de 60&nbsp;km en 3 etapas y 1 variante de 32&nbsp;km.</p><p>&nbsp;</p><p><iframe frameborder=""0"" height=""390"" src=""https://www.youtube.com/embed/J_KOyfHyWCU?rel=0"" title=""YouTube video player"" type=""text/html"" width=""480""></iframe></p><p>&nbsp;</p><p><iframe frameborder=""0"" height=""390"" src=""https://www.youtube.com/embed/fq1XhQTINNQ?rel=0"" title=""YouTube video player"" type=""text/html"" width=""480""></iframe></p>","es"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Route as set in the Bien de Interés Cultural 2001 declaration</p>","en"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Trazado de la declaraci&oacute;n Bien de Inter&eacute;s Cultural 2001</p>","pt"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Trazado de la declaraci&oacute;n Bien de Inter&eacute;s Cultural 2001</p>","ca"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Trazado de la declaraci&oacute;n Bien de Inter&eacute;s Cultural 2001</p>","eu"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Trazado de la declaraci&oacute;n Bien de Inter&eacute;s Cultural 2001</p>","ga"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Strecke des im Jahr 2001 zum ""Gut von kulturellem Interesse"" erklärten Jakobswegs.</p><p>Der Jakobsweg, Erster Kulturweg Europas und Weltkulturerbe, ist eine der meistbesuchten touristischen Routen, um die Geschichte, die Kunst und die Kultur der Region La Rioja kennen zu lernen. Seit im 9. Jahrhundert das Grab des Apostels in Santiago de Compostela gefunden wurde, wurden auf dieser Kommunikationsachse neue Ideen, Techniken, Kulturen und Lebensformen aller am Jakobsweg liegenden Regionen und Orte vermittelt und ausgetauscht. In Logroño kommen der von den Pyrenäen herkommende, über Navarra und Aragón verlaufende Französische Weg und der Jakobsweg des Ebro, der vom Mittelmeer herkommend auf der Römischen Straße zwischen Tarragona und Astorga verläuft und dabei die ehemals römischen riojanischen Städte Alfaro, Calahorra und Varea durchquert, zusammen. </p>","de"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Route as set in the Bien de Inter&eacute;s Cultural 2001 declaration.</p><p>The&nbsp;Way of St. James Camino de Santiago, the first European Cultural Route and Heritage, is one of the tourist routes most used by travelers for history, art and culture of La Rioja. From the ninth century in the Apostle&#39;s tomb was discovered in Compostela, the Way has served as a means of communication of new ideas, techniques, cultures and ways of life across regions and towns it passes through. In Logro&ntilde;o converge the French Way, which comes from the Pyrenees in Navarre and Aragon, and the Pilgrimage Route of the Ebro, from the Mediterranean used the Roman road between Tarragona and Astorga, through the Roman cities that were riojanas: Alfaro and Calahorra Varea.</p>","en"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Trazado de la declaraci&oacute;n Bien de Inter&eacute;s Cultural 2001.</p><p>El Camino de Santiago, Primer Itinerario Cultural Europeo y Patrimonio de la Humanidad, es una de las rutas tur&iacute;sticas m&aacute;s utilizadas por los viajeros para conocer la historia, el arte y la cultura de La Rioja. Desde que en el siglo IX se descubri&oacute; la tumba del Ap&oacute;stol en Compostela, este Camino ha servido de v&iacute;a de comunicaci&oacute;n de nuevas ideas, t&eacute;cnicas, culturas y formas de vida entre las regiones y pueblos que atraviesa. En Logro&ntilde;o convergen el Camino Franc&eacute;s, que viene de los Pirineos por Navarra y Arag&oacute;n, y la Ruta Jacobea del Ebro, que desde el Mediterr&aacute;neo utiliza la calzada romana entre Tarragona y Astorga, pasando por las ciudades riojanas que fueron romanas: Alfaro, Calahorra y Varea.&nbsp;</p>","es"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Tracé de la déclaration Bien d'Intérêt Culturel 2001.</p><p>Premier Itinéraire Culturel Européen et Patrimoine de l'Humanité, le Chemin de Saint-Jacques est l'une des routes touristiques les plus fréquentées par les voyageurs pour connaître l'histoire, l'art et la culture de la Rioja. Depuis la découverte, au 9e s., du tombeau de l'Apôtre à Compostelle, le Chemin a servi de voie de diffusion de nouvelles idées, techniques, cultures et modes de vie entre les régions et les peuples qu'il sillonne. À Logroño convergent le Chemin des Français en provenance des Pyrénées par la Navarre et l'Aragon et le Chemin de l'Èbre qui, depuis la Méditerranée, reprend la chaussée romaine qui reliait Tarragona et Astorga en passant par les cités locales d'origine romaine : Alfaro, Calahorra et Varea.</p>","fr"
"http://lariojaturismo.gnoss.com/items/Path_47e80b27-79fa-4bf0-86b5-bd2974db4005_0f4fa442-4f1a-4fcd-ad3b-bfe435370f97","http://www.eroute/2014-04-28#pathFeature","<p>Trazado de la declaración Bien de Interés Cultural 2001</p>","es"
"http://lariojaturismo.gnoss.com/items/Path_4f81d520-ddb2-4c26-a85b-2fa131cf4380_d79f852a-f2e3-439a-a183-46a8132cd167","http://www.eroute/2014-04-28#pathFeature","5-mile footpath network (2 to 3 hours).","en"
"http://lariojaturismo.gnoss.com/items/Path_4f81d520-ddb2-4c26-a85b-2fa131cf4380_d79f852a-f2e3-439a-a183-46a8132cd167","http://www.eroute/2014-04-28#pathFeature","Red de senderos de 8 km (2 a 3 horas).","es"
"http://lariojaturismo.gnoss.com/items/Path_4f81d520-ddb2-4c26-a85b-2fa131cf4380_d79f852a-f2e3-439a-a183-46a8132cd167","http://www.eroute/2014-04-28#pathFeature","Réseau de sentiers de 8 km (2 à 3 heures).","fr"
"http://lariojaturismo.gnoss.com/items/Path_4f81d520-ddb2-4c26-a85b-2fa131cf4380_d79f852a-f2e3-439a-a183-46a8132cd167","http://www.eroute/2014-04-28#pathFeature","Wanderwegnetz von 8 km Länge (2 bis 3 Stunden).","de"
"http://lariojaturismo.gnoss.com/items/Path_55d64907-1029-4482-8eae-8f6138105aa7_edb7f623-d03b-4303-9086-10aaec62b842","http://www.eroute/2014-04-28#pathFeature","Itinéraire de montagne de 64 km en 3 étapes, avec 2 bretelles de 11 km. Homologué par la Fédération Riojane de Montagne, sous la référence FRM GR190 1002, en janvier 2011.","fr"
"http://lariojaturismo.gnoss.com/items/Path_55d64907-1029-4482-8eae-8f6138105aa7_edb7f623-d03b-4303-9086-10aaec62b842","http://www.eroute/2014-04-28#pathFeature","39.7-mile mountain route in 3 stages, with two 6.8-mile links. Certified by the Rioja Mountain Federation, under reference code FRM GR190 1002, in January 2011","en"
"http://lariojaturismo.gnoss.com/items/Path_55d64907-1029-4482-8eae-8f6138105aa7_edb7f623-d03b-4303-9086-10aaec62b842","http://www.eroute/2014-04-28#pathFeature","Ruta de montaña de 64 km en 3 etapas, con 2 enlaces de 11 km. Homologada por la Federación Riojana de Montaña, con la referencia FRM GR190 1002, en enero de 2011.","es"
"http://lariojaturismo.gnoss.com/items/Path_55d64907-1029-4482-8eae-8f6138105aa7_edb7f623-d03b-4303-9086-10aaec62b842","http://www.eroute/2014-04-28#pathFeature","Bergroute von 64 km Länge in 3 Etappen mit 2 Anschlusswegen von 11 km Länge. Sie wurde im Januar 2011 vom Riojanischen Bergverband unter der Referenz FRM GR190 1002 anerkannt und zugelassen.","de"
"http://lariojaturismo.gnoss.com/items/Path_6c64a351-ed93-4687-942c-56f9f85e55bd_e6439a8a-554d-447a-85ff-84ea707c9587","http://www.eroute/2014-04-28#pathFeature","Bergroute von 164 km Länge in 11 Etappen. Sie wurde im Januar 2010 vom Riojanischen Bergverband unter der Referenz FRM GR93 1001 anerkannt und zugelassen.","de"
"http://lariojaturismo.gnoss.com/items/Path_6c64a351-ed93-4687-942c-56f9f85e55bd_e6439a8a-554d-447a-85ff-84ea707c9587","http://www.eroute/2014-04-28#pathFeature","Itinéraire de montagne de 164 km composé de 11 étapes. Homologué par la Fédération Riojane de Montagne, sous la référence FRM GR93 1001, en janvier 2010.","fr"
"http://lariojaturismo.gnoss.com/items/Path_6c64a351-ed93-4687-942c-56f9f85e55bd_e6439a8a-554d-447a-85ff-84ea707c9587","http://www.eroute/2014-04-28#pathFeature","Ruta de montaña de 164 km en 11 etapas. Homologada por la Federación Riojana de Montaña, con la referencia FRM GR93 1001, en enero de 2010.","es"
"http://lariojaturismo.gnoss.com/items/Path_6c64a351-ed93-4687-942c-56f9f85e55bd_e6439a8a-554d-447a-85ff-84ea707c9587","http://www.eroute/2014-04-28#pathFeature","Mountain route along 102 miles divided into 11 stages. Certified by the Rioja Mountain Federation, under reference code FRM GR93 1001, in January 2010","en"
"http://lariojaturismo.gnoss.com/items/Path_7f08cba9-7d41-4441-91c8-eb6d87114c5f_4a771b12-bb05-42c0-bc54-fce1e75236a6","http://www.eroute/2014-04-28#pathFeature","Streckenwanderweg von 12 km Länge (2 Std. und 30 Min.).","de"
"http://lariojaturismo.gnoss.com/items/Path_7f08cba9-7d41-4441-91c8-eb6d87114c5f_4a771b12-bb05-42c0-bc54-fce1e75236a6","http://www.eroute/2014-04-28#pathFeature","7.4-mile linear footpath (2 hours, 30 minutes).","en"
"http://lariojaturismo.gnoss.com/items/Path_7f08cba9-7d41-4441-91c8-eb6d87114c5f_4a771b12-bb05-42c0-bc54-fce1e75236a6","http://www.eroute/2014-04-28#pathFeature","Camino lineal de 12 km (2 horas y 30 minutos).","es"
"http://lariojaturismo.gnoss.com/items/Path_7f08cba9-7d41-4441-91c8-eb6d87114c5f_4a771b12-bb05-42c0-bc54-fce1e75236a6","http://www.eroute/2014-04-28#pathFeature","Sentier linéaire de 12 km (2 heures et 30 minutes).","fr"
"http://lariojaturismo.gnoss.com/items/Path_8233891d-6718-4ec5-b7a0-167e8959b97f_7bf6188b-d47d-447d-b873-b02f036c35ea","http://www.eroute/2014-04-28#pathFeature","0.9-mile linear footpath (1 hour, round trip)","en"
"http://lariojaturismo.gnoss.com/items/Path_8233891d-6718-4ec5-b7a0-167e8959b97f_7bf6188b-d47d-447d-b873-b02f036c35ea","http://www.eroute/2014-04-28#pathFeature","Sendero lineal de 1,5 km (1 hora i/v)","es"
"http://lariojaturismo.gnoss.com/items/Path_8233891d-6718-4ec5-b7a0-167e8959b97f_7bf6188b-d47d-447d-b873-b02f036c35ea","http://www.eroute/2014-04-28#pathFeature","Sentier linéaire de 1,5 km (1 heure a/r)","fr"
"http://lariojaturismo.gnoss.com/items/Path_8233891d-6718-4ec5-b7a0-167e8959b97f_7bf6188b-d47d-447d-b873-b02f036c35ea","http://www.eroute/2014-04-28#pathFeature","Streckenwanderweg von 1,5 km Länge (1 Stunde h/z).","de"
"http://lariojaturismo.gnoss.com/items/Path_83436f07-5501-4a9b-bbae-f8fbdaa2f8c9_112568dd-0000-4065-8204-45eb4bb8cbcf","http://www.eroute/2014-04-28#pathFeature","7 senderos de entre 6 y 23 km (de 2 a 7 horas)","es"
"http://lariojaturismo.gnoss.com/items/Path_83436f07-5501-4a9b-bbae-f8fbdaa2f8c9_112568dd-0000-4065-8204-45eb4bb8cbcf","http://www.eroute/2014-04-28#pathFeature","7 sentiers de 6 à 23 km (2 à 7 heures)","fr"
"http://lariojaturismo.gnoss.com/items/Path_83436f07-5501-4a9b-bbae-f8fbdaa2f8c9_112568dd-0000-4065-8204-45eb4bb8cbcf","http://www.eroute/2014-04-28#pathFeature","7 Wanderwege mit einer Länge zwischen 6 und 23 km (2 bis 7 Stunden).","de"
"http://lariojaturismo.gnoss.com/items/Path_83436f07-5501-4a9b-bbae-f8fbdaa2f8c9_112568dd-0000-4065-8204-45eb4bb8cbcf","http://www.eroute/2014-04-28#pathFeature","7 footpaths between 3.7 and 14.2 miles long (2 to 7 hours).","en"
"http://lariojaturismo.gnoss.com/items/Path_86278cba-e5a7-4192-a577-e031f6e2c529_a8aa122f-0f27-4f37-ae71-bcfaaac4688f","http://www.eroute/2014-04-28#pathFeature","Rundwanderweg (teilweise) von 3,5 km Länge (60 Minuten). Variante von 500 m Länge.","de"
"http://lariojaturismo.gnoss.com/items/Path_86278cba-e5a7-4192-a577-e031f6e2c529_a8aa122f-0f27-4f37-ae71-bcfaaac4688f","http://www.eroute/2014-04-28#pathFeature","2.2-mile (partly) circular footpath (60 minutes). 0.3-mile linear variant.","en"
"http://lariojaturismo.gnoss.com/items/Path_86278cba-e5a7-4192-a577-e031f6e2c529_a8aa122f-0f27-4f37-ae71-bcfaaac4688f","http://www.eroute/2014-04-28#pathFeature","Sentier circulaire (en partie) de 3,5 km (1 heure). Variante linéaire de 500 m.","fr"
"http://lariojaturismo.gnoss.com/items/Path_86278cba-e5a7-4192-a577-e031f6e2c529_a8aa122f-0f27-4f37-ae71-bcfaaac4688f","http://www.eroute/2014-04-28#pathFeature","Sendero circular (en parte) de 3,5 km (60 minutos). Variante lineal de 500 m.","es"
"http://lariojaturismo.gnoss.com/items/Path_bac61fce-b05f-44bf-99a6-586c439231b1_281f6193-9382-4b87-a0a4-0d2dfb8ec0c7","http://www.eroute/2014-04-28#pathFeature","3 footpaths between 1.2 and 4.3 miles long (40 minutes to 2 hours)","en"
"http://lariojaturismo.gnoss.com/items/Path_bac61fce-b05f-44bf-99a6-586c439231b1_281f6193-9382-4b87-a0a4-0d2dfb8ec0c7","http://www.eroute/2014-04-28#pathFeature","3 sentiers de 2 à 7 km (de 40 minutes à 2 heures)","fr"
"http://lariojaturismo.gnoss.com/items/Path_bac61fce-b05f-44bf-99a6-586c439231b1_281f6193-9382-4b87-a0a4-0d2dfb8ec0c7","http://www.eroute/2014-04-28#pathFeature","3 Wanderwege mit einer Länge zwischen 2 und 7 km (40 Minuten bis 2 Stunden)","de"
"http://lariojaturismo.gnoss.com/items/Path_bac61fce-b05f-44bf-99a6-586c439231b1_281f6193-9382-4b87-a0a4-0d2dfb8ec0c7","http://www.eroute/2014-04-28#pathFeature","3 senderos de entre 2 y 7 km (de 40 minutos a 2 horas)","es"
"http://lariojaturismo.gnoss.com/items/Path_c7834767-2b2b-470d-840c-2a990a5feb32_fd631af4-dae6-41e3-ba3f-dc1c9a766bc4","http://www.eroute/2014-04-28#pathFeature","Old 21.1-mile rail footpath in 2 stages with one 2.4-mile variant.","en"
"http://lariojaturismo.gnoss.com/items/Path_c7834767-2b2b-470d-840c-2a990a5feb32_fd631af4-dae6-41e3-ba3f-dc1c9a766bc4","http://www.eroute/2014-04-28#pathFeature","Camino del antiguo ferrocarril de 34 km en 2 etapas y 1 variante de 4 km.","es"
"http://lariojaturismo.gnoss.com/items/Path_c7834767-2b2b-470d-840c-2a990a5feb32_fd631af4-dae6-41e3-ba3f-dc1c9a766bc4","http://www.eroute/2014-04-28#pathFeature","Wanderweg auf ehemaligem Bahndamm von 34 km Länge in 2 Etappen und 1 Variante von 4 km Länge.","de"
"http://lariojaturismo.gnoss.com/items/Path_c7834767-2b2b-470d-840c-2a990a5feb32_fd631af4-dae6-41e3-ba3f-dc1c9a766bc4","http://www.eroute/2014-04-28#pathFeature","Chemin sur l’ancienne voie ferrée de 34 km composé de 2 étapes et variante de 4 km.","fr"
"http://lariojaturismo.gnoss.com/items/Path_d3a353fc-bce2-4be3-b3c7-add34f5ffb8c_967610a9-d4cb-440d-86f1-4e7e912b7862","http://www.eroute/2014-04-28#pathFeature","Old 16.1-mile rail footpath in 2 stages.","en"
"http://lariojaturismo.gnoss.com/items/Path_d3a353fc-bce2-4be3-b3c7-add34f5ffb8c_967610a9-d4cb-440d-86f1-4e7e912b7862","http://www.eroute/2014-04-28#pathFeature","Camino del antiguo ferrocarril de 26 km en 2 etapas.","es"
"http://lariojaturismo.gnoss.com/items/Path_d3a353fc-bce2-4be3-b3c7-add34f5ffb8c_967610a9-d4cb-440d-86f1-4e7e912b7862","http://www.eroute/2014-04-28#pathFeature","Chemin sur l’ancienne voie ferrée de 26 km composé de 2 étapes.","fr"
"http://lariojaturismo.gnoss.com/items/Path_d3a353fc-bce2-4be3-b3c7-add34f5ffb8c_967610a9-d4cb-440d-86f1-4e7e912b7862","http://www.eroute/2014-04-28#pathFeature","Wanderweg auf ehemaligem Bahndamm von 26 km Länge in 2 Etappen.","de"
"http://lariojaturismo.gnoss.com/items/Path_d7c16a0a-f8ba-43e4-811e-b5636db29f23_b2324fb7-28ed-49b0-a0f8-6ffe41d6ed46","http://www.eroute/2014-04-28#pathFeature","<p>BIC Camino de Santiago (Trazado de la declaraci&oacute;n Bien de Inter&eacute;s Cultural 2001)</p>",""
"http://lariojaturismo.gnoss.com/items/Path_d7c16a0a-f8ba-43e4-811e-b5636db29f23_fc279ae4-48a4-42b1-a409-6f48068ac7b7","http://www.eroute/2014-04-28#pathFeature","<p>BIC Camino de Santiago (Trazado de la declaraci&oacute;n Bien de Inter&eacute;s Cultural 2001)</p>",""
